id,name,code,level,qualification_group,education_level,skill_level,date_from,active,parent_id/id
bg_ncop_71192005,Строител лодки катери корабни корпуси и други от стъклопласти,71192005,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7119
bg_ncop_71192006,Асфалтаджия,71192006,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7119
bg_ncop_71192007,Строител алпинист,71192007,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7119
bg_ncop_71192008,Монтажник скеле,71192008,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7119
bg_ncop_71192009,Монтажник стоманобетонни конструкции и изделия,71192009,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7119
bg_ncop_71192010,Монтажник строителни подпори,71192010,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7119
bg_ncop_71192011,Работник стоманобетонни конструкции и изделия,71192011,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7119
bg_ncop_71192012,Работник разрушаване на сгради,71192012,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7119
bg_ncop_71192013,Работник полагане на пътни настилки,71192013,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7119
bg_ncop_71192014,Работник ремонт на комини,71192014,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7119
bg_ncop_71192015,Работник строителство и ремонт на кули,71192015,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7119
bg_ncop_71192016,Работник поддръжка на сгради,71192016,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7119
bg_ncop_71192017,Работник специално фундиране,71192017,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7119
bg_ncop_71192018,Работник строителни подпори,71192018,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7119
bg_ncop_71212001,Работник изграждане и ремонт на покривни покрития,71212001,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7121
bg_ncop_71212002,Тенекеджия довършителни работи в строителството,71212002,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7121
bg_ncop_71222001,Работник подови облицовки и настилки,71222001,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7122
bg_ncop_71222002,Паркетчия,71222002,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7122
bg_ncop_71232001,Гипсаджия,71232001,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7123
bg_ncop_71232002,Гипсаджия орнаменти,71232002,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7123
bg_ncop_71232003,Гипсаджия мазач,71232003,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7123
bg_ncop_71232004,Шпакловчик,71232004,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7123
bg_ncop_71242001,Корабен изолировач,71242001,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7124
bg_ncop_71242002,Строителен импрегнатор,71242002,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7124
bg_ncop_71242003,Хидроизолаторчик,71242003,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7124
bg_ncop_71242004,Работник акустична изолация,71242004,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7124
bg_ncop_71242005,Работник изолация,71242005,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7124
bg_ncop_71242006,Работник изолация на хладилни и климатични инсталации,71242006,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7124
bg_ncop_71242007,Работник ремонт на топлинна изолация,71242007,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7124
bg_ncop_71242008,Работник строителна изолация,71242008,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7124
bg_ncop_71252001,Монтажник стъкла в сгради,71252001,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7125
bg_ncop_71252002,Монтажник художествено стъкло,71252002,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7125
bg_ncop_71252003,Стъклар,71252003,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7125
bg_ncop_71252004,Стъклар двойно остъкляване,71252004,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7125
bg_ncop_71252005,Стъклар остъкляване на покриви,71252005,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7125
bg_ncop_71252006,Стъклар остъкляване на транспортни средства,71252006,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7125
bg_ncop_71262001,Водопроводчик (външно водоснабдяване и канализация),71262001,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7126
bg_ncop_71262002,Водопроводчик (вътрешно водоснабдяване и канализация),71262002,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7126
bg_ncop_71262003,Водопроводчик химическата промишленост,71262003,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7126
bg_ncop_71262004,Водопроводчик кораб,71262004,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7126
bg_ncop_71262005,Водопроводчик поддръжка,71262005,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7126
bg_ncop_71262006,Изготвител корабни тръбни инсталации,71262006,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7126
bg_ncop_71262007,Изготвител монтажник на корабни вентилационни системи и обшивки,71262007,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7126
bg_ncop_71262008,Каналджия,71262008,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7126
bg_ncop_71262009,Монтьор водопроводни тръби,71262009,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7126
bg_ncop_71262010,Монтьор газопроводни тръби,71262010,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7126
bg_ncop_71262011,Монтьор вентилационни тръби,71262011,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7126
bg_ncop_71262012,Монтьор морски тръбопроводи,71262012,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7126
bg_ncop_71262013,Монтьор паропроводни тръби,71262013,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7126
bg_ncop_71262014,Монтьор тръби в самолети,71262014,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7126
bg_ncop_71262015,Монтьор тръби за продуктопроводи,71262015,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7126
bg_ncop_71262016,Пробивач кладенци,71262016,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7126
bg_ncop_71262017,Работник ремонт и поддръжка на линейни газопроводи,71262017,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7126
bg_ncop_71262018,Работник полагане на дренаж,71262018,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7126
bg_ncop_71262019,Водопроводчик аварийна група,71262019,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7126
bg_ncop_71272002,Монтажник хладилни и климатични инсталации,71272002,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7127
bg_ncop_71272003,Монтьор вътрешноотоплителни инсталации,71272003,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7127
bg_ncop_71272004,Монтьор топлофикационни съоръжения,71272004,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7127
bg_ncop_71311001,Бояджия сгради,71311001,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7131
bg_ncop_71311002,Бояджия сценични декори,71311002,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7131
bg_ncop_71311003,Бояджия декоратор на сгради,71311003,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7131
bg_ncop_71311004,Бояджия декоратор на стенни пана,71311004,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7131
bg_ncop_71311005,Бояджия корабни корпуси,71311005,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7131
bg_ncop_71311006,Варосвач баданосвач,71311006,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7131
bg_ncop_71311007,Тапетаджия,71311007,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7131
bg_ncop_71321001,Бояджия стоманени конструкции,71321001,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7132
bg_ncop_71321002,Бояджия превозни средства,71321002,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7132
bg_ncop_71321003,Бояджия промишлени изделия,71321003,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7132
bg_ncop_71321004,Бояджия корабен,71321004,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7132
bg_ncop_71321005,Грундировач,71321005,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7132
bg_ncop_71321006,Лакировач метал,71321006,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7132
bg_ncop_71321007,Лакировач превозни средства,71321007,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7132
bg_ncop_71321008,Лакировач промишлени изделия,71321008,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7132
bg_ncop_71322009,Авиобояджия,71322009,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7132
bg_ncop_71322010,"Бояджия, електростатично прахово покритие",71322010,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7132
bg_ncop_71331001,Коминочистач,71331001,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7133
bg_ncop_71331002,Чистач фасади на сгради,71331002,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7133
bg_ncop_72111001,Леяр,72111001,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7211
bg_ncop_72111002,Пещар,72111002,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7211
bg_ncop_72111003,Пясъкоструйчик,72111003,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7211
bg_ncop_72111004,Работник силози и въглищна кула,72111004,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7211
bg_ncop_72111005,Работник зареждане и сплавяне,72111005,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7211
bg_ncop_72111006,Работник нитрация,72111006,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7211
bg_ncop_72111007,Работник обработка на маринг,72111007,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7211
bg_ncop_72111008,Работник подготовка на състави за разливане на стомана,72111008,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7211
bg_ncop_72111009,Работник поддържане на съоръжения в тунели на коксова батерия,72111009,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7211
bg_ncop_72111010,Работник събличане на блокова стомана,72111010,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7211
bg_ncop_72111011,Работник формовъчни смеси,72111011,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7211
bg_ncop_72111012,Работник каляване на метали,72111012,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7211
bg_ncop_72111013,Работник по преработка на чугун,72111013,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7211
bg_ncop_72111014,Разливач метал,72111014,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7211
bg_ncop_72111015,Рафиньор метал,72111015,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7211
bg_ncop_72111016,Смесоприготвител,72111016,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7211
bg_ncop_72111017,Сортировач-опаковчик металургична продукция,72111017,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7211
bg_ncop_72111018,Стомановар,72111018,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7211
bg_ncop_72111019,Сушилчик,72111019,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7211
bg_ncop_72111020,Електропещар,72111020,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7211
bg_ncop_72111021,Зачиствач на люкове и врати,72111021,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7211
bg_ncop_72112022,Агломератчик металургия,72112022,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7211
bg_ncop_72112023,Арматурист леярски форми и сърца,72112023,occupation,skilled,secondary,2,2025-01-01,true,bg_ncop_7211
