id,l10n_bg_ecattu,l10n_bg_type_settlement_id/id,name,l10n_bg_code,l10n_bg_structure_type,country_id/id,zipcode,l10n_bg_has_tax_office
l10n_bg.22071,22071,l10n_bg_city.village,Долна Гращица,KNL29-15,cityhall,base.bg,,False
l10n_bg.22085,22085,l10n_bg_city.village,Долна Диканя,PER36-08,cityhall,base.bg,,False
l10n_bg.24325,24325,l10n_bg_city.village,Долна Дъбева,PAZ08-21,cityhall,base.bg,,False
l10n_bg.22109,22109,l10n_bg_city.village,Долна Кабда,TGV24-10,cityhall,base.bg,,False
l10n_bg.22126,22126,l10n_bg_city.village,Долна Кремена,VRC27-06,cityhall,base.bg,,False
l10n_bg.22134,22134,l10n_bg_city.village,Долна крепост,KRZ16-62,cityhall,base.bg,,False
l10n_bg.22143,22143,l10n_bg_city.village,Долна Крушица,BLG33-09,cityhall,base.bg,,False
l10n_bg.22157,22157,l10n_bg_city.village,Долна кула,KRZ15-16,cityhall,base.bg,,False
l10n_bg.22160,22160,l10n_bg_city.village,Долна Липница,VTR22-19,cityhall,base.bg,,False
l10n_bg.22174,22174,l10n_bg_city.village,Долна Малина,SFO10-06,cityhall,base.bg,,False
l10n_bg.22191,22191,l10n_bg_city.village,Долна махала,PDV12-14,cityhall,base.bg,,False
l10n_bg.22232,22232,l10n_bg_city.town,Долна Оряховица,VTR06-04,cityhall,base.bg,,False
l10n_bg.22246,22246,l10n_bg_city.village,Долна Рибница,BLG33-10,cityhall,base.bg,,False
l10n_bg.22250,22250,l10n_bg_city.village,Долна Рикса,MON29-12,cityhall,base.bg,,False
l10n_bg.22263,22263,l10n_bg_city.village,Долна Секирна,PER08-16,cityhall,base.bg,,False
l10n_bg.22277,22277,l10n_bg_city.village,Долна Студена,RSE37-04,cityhall,base.bg,,False
l10n_bg.22280,22280,l10n_bg_city.village,Долна Хубавка,TGV22-46,cityhall,base.bg,,False
l10n_bg.22304,22304,l10n_bg_city.village,Долни Богров,SOF46-51,cityhall,base.bg,,False
l10n_bg.22321,22321,l10n_bg_city.village,Долни Вадин,VRC31-03,cityhall,base.bg,,False
l10n_bg.22335,22335,l10n_bg_city.village,Долни Вит,PVN08-04,cityhall,base.bg,,False
l10n_bg.22375,22375,l10n_bg_city.village,Долни Главанак,HKV18-04,cityhall,base.bg,,False
l10n_bg.22424,22424,l10n_bg_city.village,Долни Лом,VID37-03,cityhall,base.bg,,False
l10n_bg.22438,22438,l10n_bg_city.village,Долни Луковит,PVN23-01,cityhall,base.bg,,False
l10n_bg.22472,22472,l10n_bg_city.village,Долни Пасарел,SOF46-56,cityhall,base.bg,,False
l10n_bg.22490,22490,l10n_bg_city.village,Долни Раковец,PER36-27,cityhall,base.bg,,False
l10n_bg.22530,22530,l10n_bg_city.village,Долни Цибър,MON11-05,cityhall,base.bg,,False
l10n_bg.22558,22558,l10n_bg_city.village,Долно Абланово,RSE27-02,cityhall,base.bg,,False
l10n_bg.22561,22561,l10n_bg_city.village,Долно Белево,HKV09-10,cityhall,base.bg,,False
l10n_bg.03736,03736,l10n_bg_city.village,Долно Белотинци,MON29-03,cityhall,base.bg,,False
l10n_bg.22575,22575,l10n_bg_city.village,Долно Ботево,HKV30-16,cityhall,base.bg,,False
l10n_bg.22589,22589,l10n_bg_city.village,Долно Войводино,HKV34-10,cityhall,base.bg,,False
l10n_bg.24949,24949,l10n_bg_city.village,Долно Големанци,HKV34-11,cityhall,base.bg,,False
l10n_bg.22602,22602,l10n_bg_city.village,Долно Драглище,BLG37-06,cityhall,base.bg,,False
l10n_bg.22616,22616,l10n_bg_city.village,Долно Дряново,BLG13-04,cityhall,base.bg,,False
l10n_bg.22633,22633,l10n_bg_city.village,Долно изворово,SZR12-04,cityhall,base.bg,,False
l10n_bg.22647,22647,l10n_bg_city.village,Долно Камарци,SFO10-07,cityhall,base.bg,,False
l10n_bg.22664,22664,l10n_bg_city.village,Долно Козарево,TGV22-47,cityhall,base.bg,,False
l10n_bg.22678,22678,l10n_bg_city.village,Долно Къпиново,KRZ14-11,cityhall,base.bg,,False
l10n_bg.22695,22695,l10n_bg_city.village,Долно Линево,MON24-10,cityhall,base.bg,,False
l10n_bg.22705,22705,l10n_bg_city.village,Долно Луково,HKV11-05,cityhall,base.bg,,False
l10n_bg.22719,22719,l10n_bg_city.village,Долно Новково,TGV22-48,cityhall,base.bg,,False
l10n_bg.22747,22747,l10n_bg_city.village,Долно Озирово,MON12-04,cityhall,base.bg,,False
l10n_bg.22753,22753,l10n_bg_city.village,Долно Осеново,BLG44-03,cityhall,base.bg,,False
l10n_bg.22770,22770,l10n_bg_city.village,Долно поле,HKV30-09,cityhall,base.bg,,False
l10n_bg.22784,22784,l10n_bg_city.village,Долно Прахово,KRZ02-08,cityhall,base.bg,,False
l10n_bg.22798,22798,l10n_bg_city.village,Долно Ряхово,SLS07-24,cityhall,base.bg,,False
l10n_bg.22808,22808,l10n_bg_city.village,Долно Сахране,SZR24-06,cityhall,base.bg,,False
l10n_bg.22842,22842,l10n_bg_city.village,Долно Спанчево,BLG33-11,cityhall,base.bg,,False
l10n_bg.22856,22856,l10n_bg_city.village,Долно Съдиево,HKV18-05,cityhall,base.bg,,False
l10n_bg.22873,22873,l10n_bg_city.village,Долно Церовене,MON38-01,cityhall,base.bg,,False
l10n_bg.22887,22887,l10n_bg_city.village,Долно Черковище,HKV30-17,cityhall,base.bg,,False
l10n_bg.22839,22839,l10n_bg_city.village,Долнослав,PDV01-25,cityhall,base.bg,,False
l10n_bg.22928,22928,l10n_bg_city.village,Домище,KRZ14-12,cityhall,base.bg,,False
l10n_bg.22931,22931,l10n_bg_city.village,Домлян,PDV13-08,cityhall,base.bg,,False
l10n_bg.22945,22945,l10n_bg_city.village,Дондуково,MON07-03,cityhall,base.bg,,False
l10n_bg.22959,22959,l10n_bg_city.village,Донино,GAB05-09,cityhall,base.bg,,False
l10n_bg.22988,22988,l10n_bg_city.village,Дончево,DOB15-20,cityhall,base.bg,,False
l10n_bg.23008,23008,l10n_bg_city.village,Дорково,PAZ24-01,cityhall,base.bg,,False
l10n_bg.23011,23011,l10n_bg_city.village,Доситеево,HKV33-06,cityhall,base.bg,,False
l10n_bg.23039,23039,l10n_bg_city.village,Доспей,SFO39-09,cityhall,base.bg,,False
l10n_bg.23060,23060,l10n_bg_city.village,Драгана,LOV36-07,cityhall,base.bg,,False
l10n_bg.23073,23073,l10n_bg_city.village,Драганица,MON12-05,cityhall,base.bg,,False
l10n_bg.23087,23087,l10n_bg_city.village,Драгановец,TGV35-13,cityhall,base.bg,,False
l10n_bg.23090,23090,l10n_bg_city.village,Драганово,BGS04-05,cityhall,base.bg,,False
l10n_bg.23100,23100,l10n_bg_city.village,Драганово,VTR06-05,cityhall,base.bg,,False
l10n_bg.23114,23114,l10n_bg_city.village,Драганово,KRZ35-05,cityhall,base.bg,,False
l10n_bg.23128,23128,l10n_bg_city.village,Драганово,DOB15-21,cityhall,base.bg,,False
l10n_bg.23159,23159,l10n_bg_city.village,Драгановци,GAB05-10,cityhall,base.bg,,False
l10n_bg.23193,23193,l10n_bg_city.village,Драгаш войвода,PVN21-05,cityhall,base.bg,,False
l10n_bg.23217,23217,l10n_bg_city.village,Драгижево,VTR20-03,cityhall,base.bg,,False
l10n_bg.23234,23234,l10n_bg_city.village,Драгиново,PAZ08-08,cityhall,base.bg,,False
l10n_bg.23251,23251,l10n_bg_city.village,Драгичево,PER32-07,cityhall,base.bg,,False
l10n_bg.23282,23282,l10n_bg_city.village,Драговищица,KNL29-17,cityhall,base.bg,,False
l10n_bg.23296,23296,l10n_bg_city.village,Драговищица,SFO26-06,cityhall,base.bg,,False
l10n_bg.23306,23306,l10n_bg_city.village,Драгово,BGS09-09,cityhall,base.bg,,False
l10n_bg.23337,23337,l10n_bg_city.village,Драгоданово,SLV20-15,cityhall,base.bg,,False
l10n_bg.23340,23340,l10n_bg_city.village,Драгоево,SHU23-01,cityhall,base.bg,,False
l10n_bg.23385,23385,l10n_bg_city.village,Драгойново,PDV23-07,cityhall,base.bg,,False
l10n_bg.23426,23426,l10n_bg_city.village,Драгомир,PDV33-02,cityhall,base.bg,,False
l10n_bg.23431,23431,l10n_bg_city.village,Драгомирово,VTR28-07,cityhall,base.bg,,False
l10n_bg.24921,24921,l10n_bg_city.village,Драгомъж,RAZ14-08,cityhall,base.bg,,False
l10n_bg.23457,23457,l10n_bg_city.village,Драгор,PAZ19-10,cityhall,base.bg,,False
l10n_bg.23491,23491,l10n_bg_city.village,Драгушиново,SFO39-10,cityhall,base.bg,,False
l10n_bg.23501,23501,l10n_bg_city.village,Дражево,JAM25-10,cityhall,base.bg,,False
l10n_bg.23515,23515,l10n_bg_city.village,Дражинци,VID33-07,cityhall,base.bg,,False
l10n_bg.23532,23532,l10n_bg_city.village,Драката,BLG49-05,cityhall,base.bg,,False
l10n_bg.23546,23546,l10n_bg_city.village,Дралфа,TGV35-43,cityhall,base.bg,,False
l10n_bg.23563,23563,l10n_bg_city.village,Дрангово,BLG33-13,cityhall,base.bg,,False
l10n_bg.23577,23577,l10n_bg_city.village,Дрангово,KRZ14-13,cityhall,base.bg,,False
l10n_bg.23580,23580,l10n_bg_city.village,Дрангово,PDV07-18,cityhall,base.bg,,False
l10n_bg.23604,23604,l10n_bg_city.village,Драчево,BGS06-08,cityhall,base.bg,,False
l10n_bg.23618,23618,l10n_bg_city.village,Драшан,VRC08-09,cityhall,base.bg,,False
l10n_bg.23649,23649,l10n_bg_city.village,Дрен,PER36-10,cityhall,base.bg,,False
l10n_bg.23672,23672,l10n_bg_city.village,Дреновец,VID33-04,cityhall,base.bg,,False
l10n_bg.23724,23724,l10n_bg_city.village,Дренци,SHU07-06,cityhall,base.bg,,False
l10n_bg.23738,23738,l10n_bg_city.village,Дриново,TGV24-11,cityhall,base.bg,,False
l10n_bg.23755,23755,l10n_bg_city.village,Дропла,BGS18-07,cityhall,base.bg,,False
l10n_bg.23769,23769,l10n_bg_city.village,Дропла,DOB03-04,cityhall,base.bg,,False
l10n_bg.24832,24832,l10n_bg_city.village,Друган,PER36-11,cityhall,base.bg,,False
l10n_bg.23786,23786,l10n_bg_city.village,Дружба,VID09-33,cityhall,base.bg,,False
l10n_bg.23798,23798,l10n_bg_city.village,Дружево,SFO43-12,cityhall,base.bg,,False
l10n_bg.23803,23803,l10n_bg_city.village,Дружинци,KRZ14-50,cityhall,base.bg,,False
l10n_bg.23813,23813,l10n_bg_city.village,Друмево,SHU30-07,cityhall,base.bg,,False
l10n_bg.23827,23827,l10n_bg_city.village,Друмохар,KNL31-04,cityhall,base.bg,,False
l10n_bg.23858,23858,l10n_bg_city.village,Дръндар,VAR26-01,cityhall,base.bg,,False
l10n_bg.23875,23875,l10n_bg_city.village,Дрянка,SML02-14,cityhall,base.bg,,False
l10n_bg.23889,23889,l10n_bg_city.village,Дрянковец,BGS01-01,cityhall,base.bg,,False
l10n_bg.23892,23892,l10n_bg_city.village,Дрянова глава,KRZ14-56,cityhall,base.bg,,False
l10n_bg.23902,23902,l10n_bg_city.village,Дряновец,RAZ26-04,cityhall,base.bg,,False
l10n_bg.23916,23916,l10n_bg_city.village,Дряновец,RSE04-05,cityhall,base.bg,,False
l10n_bg.23950,23950,l10n_bg_city.village,Дряново,PDV15-02,cityhall,base.bg,,False
l10n_bg.23964,23964,l10n_bg_city.village,Дряново,HKV29-01,cityhall,base.bg,,False
l10n_bg.24000,24000,l10n_bg_city.village,Дуванлии,PDV12-05,cityhall,base.bg,,False
l10n_bg.24061,24061,l10n_bg_city.town,Дунавци,VID09-15,cityhall,base.bg,,False
l10n_bg.24075,24075,l10n_bg_city.village,Дунавци,SZR12-05,cityhall,base.bg,,False
l10n_bg.24089,24089,l10n_bg_city.village,Дунево,SML31-43,cityhall,base.bg,,False
l10n_bg.24102,24102,l10n_bg_city.village,Дуранкулак,DOB29-06,cityhall,base.bg,,False
l10n_bg.24150,24150,l10n_bg_city.village,Духовец,RAZ14-07,cityhall,base.bg,,False
l10n_bg.24164,24164,l10n_bg_city.village,Душанци,SFO55-01,cityhall,base.bg,,False
l10n_bg.24178,24178,l10n_bg_city.village,Душево,GAB29-12,cityhall,base.bg,,False
l10n_bg.24195,24195,l10n_bg_city.village,Душинково,KRZ08-05,cityhall,base.bg,,False
l10n_bg.24236,24236,l10n_bg_city.village,Дъбен,LOV19-04,cityhall,base.bg,,False
l10n_bg.24241,24241,l10n_bg_city.village,Дъбене,PDV13-09,cityhall,base.bg,,False
l10n_bg.24253,24253,l10n_bg_city.village,Дъбник,BGS17-07,cityhall,base.bg,,False
l10n_bg.24267,24267,l10n_bg_city.village,Дъбница,BLG13-05,cityhall,base.bg,,False
l10n_bg.24308,24308,l10n_bg_city.village,Дъбован,PVN08-05,cityhall,base.bg,,False
l10n_bg.24339,24339,l10n_bg_city.village,Дъбовик,DOB12-09,cityhall,base.bg,,False
l10n_bg.24342,24342,l10n_bg_city.village,Дъбово,SZR22-06,cityhall,base.bg,,False
l10n_bg.24367,24367,l10n_bg_city.village,Дъбрава,BLG03-10,cityhall,base.bg,,False
l10n_bg.24387,24387,l10n_bg_city.village,Дъбрава,DOB03-05,cityhall,base.bg,,False
l10n_bg.24400,24400,l10n_bg_city.village,Дъбравино,VAR01-04,cityhall,base.bg,,False
l10n_bg.24414,24414,l10n_bg_city.village,Дъбравите,PAZ04-03,cityhall,base.bg,,False
l10n_bg.24445,24445,l10n_bg_city.village,Дъждино,KRZ16-63,cityhall,base.bg,,False
l10n_bg.24459,24459,l10n_bg_city.village,Дъждовник,KRZ15-51,cityhall,base.bg,,False
l10n_bg.24462,24462,l10n_bg_city.village,Дъждовница,KRZ16-09,cityhall,base.bg,,False
l10n_bg.24476,24476,l10n_bg_city.village,Дълбок дол,LOV34-12,cityhall,base.bg,,False
l10n_bg.24493,24493,l10n_bg_city.village,Дълбок извор,PDV23-08,cityhall,base.bg,,False
l10n_bg.24482,24482,l10n_bg_city.village,Дълбоки,SZR31-10,cityhall,base.bg,,False
l10n_bg.24520,24520,l10n_bg_city.village,Дългач,TGV35-14,cityhall,base.bg,,False
l10n_bg.24534,24534,l10n_bg_city.village,Дълги дел,MON14-07,cityhall,base.bg,,False
l10n_bg.24582,24582,l10n_bg_city.village,Дълго поле,PDV12-06,cityhall,base.bg,,False
l10n_bg.24551,24551,l10n_bg_city.village,Дългоделци,MON38-02,cityhall,base.bg,,False
l10n_bg.24668,24668,l10n_bg_city.village,Дърманци,VRC27-07,cityhall,base.bg,,False
l10n_bg.24685,24685,l10n_bg_city.village,Дъскот,VTR22-08,cityhall,base.bg,,False
l10n_bg.24699,24699,l10n_bg_city.village,Дъскотна,BGS18-08,cityhall,base.bg,,False
l10n_bg.24712,24712,l10n_bg_city.village,Дюлево,BGS06-09,cityhall,base.bg,,False
l10n_bg.24726,24726,l10n_bg_city.village,Дюлево,PAZ32-02,cityhall,base.bg,,False
l10n_bg.24739,24739,l10n_bg_city.village,Дюлино,VAR05-03,cityhall,base.bg,,False
l10n_bg.24743,24743,l10n_bg_city.village,Дюлица,KRZ14-14,cityhall,base.bg,,False
l10n_bg.24760,24760,l10n_bg_city.village,Дядово,SLV16-06,cityhall,base.bg,,False
l10n_bg.24774,24774,l10n_bg_city.village,Дядовско,KRZ35-06,cityhall,base.bg,,False
l10n_bg.24788,24788,l10n_bg_city.village,Дядовци,KRZ02-38,cityhall,base.bg,,False
l10n_bg.24791,24791,l10n_bg_city.village,Дяково,KNL48-17,cityhall,base.bg,,False
l10n_bg.24829,24829,l10n_bg_city.village,Дянково,RAZ26-05,cityhall,base.bg,,False
l10n_bg.27036,27036,l10n_bg_city.village,Егрек,KRZ15-17,cityhall,base.bg,,False
l10n_bg.27043,27043,l10n_bg_city.village,Егълница,PER22-08,cityhall,base.bg,,False
l10n_bg.27067,27067,l10n_bg_city.village,Единаковци,SHU11-08,cityhall,base.bg,,False
l10n_bg.27070,27070,l10n_bg_city.village,Едрево,SZR38-01,cityhall,base.bg,,False
l10n_bg.27680,27680,l10n_bg_city.village,Едрино,KRZ15-65,cityhall,base.bg,,False
l10n_bg.27111,27111,l10n_bg_city.village,Езеро,SLV16-07,cityhall,base.bg,,False
l10n_bg.27125,27125,l10n_bg_city.village,Езерово,VAR04-01,cityhall,base.bg,,False
l10n_bg.27139,27139,l10n_bg_city.village,Езерово,PDV23-09,cityhall,base.bg,,False
l10n_bg.27156,27156,l10n_bg_city.village,Езерче,RAZ36-01,cityhall,base.bg,,False
l10n_bg.27169,27169,l10n_bg_city.village,Екзарх Антимово,BGS09-10,cityhall,base.bg,,False
l10n_bg.27173,27173,l10n_bg_city.village,Екзарх Йосиф,RSE03-05,cityhall,base.bg,,False
l10n_bg.27200,27200,l10n_bg_city.village,Елена,HKV34-12,cityhall,base.bg,,False
l10n_bg.27214,27214,l10n_bg_city.village,Еленино,SZR31-11,cityhall,base.bg,,False
l10n_bg.41157,41157,l10n_bg_city.village,Еленка,SML18-10,cityhall,base.bg,,False
l10n_bg.27231,27231,l10n_bg_city.village,Еленово,BLG03-11,cityhall,base.bg,,False
l10n_bg.27245,27245,l10n_bg_city.village,Еленово,SLV16-08,cityhall,base.bg,,False
l10n_bg.27259,27259,l10n_bg_city.village,Еленово,TGV24-12,cityhall,base.bg,,False
l10n_bg.27262,27262,l10n_bg_city.village,Еленска,SML31-44,cityhall,base.bg,,False
l10n_bg.27293,27293,l10n_bg_city.village,Елешница,BLG37-07,cityhall,base.bg,,False
l10n_bg.34120,34120,l10n_bg_city.village,Елешница,SFO17-07,cityhall,base.bg,,False
l10n_bg.18490,18490,l10n_bg_city.village,Елин Пелин,SFO17-05,cityhall,base.bg,,False
l10n_bg.27317,27317,l10n_bg_city.village,Елисейна,VRC27-08,cityhall,base.bg,,False
l10n_bg.27365,27365,l10n_bg_city.village,Елховец,SML27-05,cityhall,base.bg,,False
l10n_bg.48163,48163,l10n_bg_city.village,Елхово,SZR38-02,cityhall,base.bg,,False
l10n_bg.27406,27406,l10n_bg_city.village,Елшица,PAZ20-04,cityhall,base.bg,,False
l10n_bg.27468,27468,l10n_bg_city.village,Енево,DOB15-23,cityhall,base.bg,,False
l10n_bg.27471,27471,l10n_bg_city.village,Енево,SHU22-03,cityhall,base.bg,,False
l10n_bg.27499,27499,l10n_bg_city.village,Енина,SZR12-06,cityhall,base.bg,,False
l10n_bg.27509,27509,l10n_bg_city.village,Еница,PVN39-02,cityhall,base.bg,,False
l10n_bg.27512,27512,l10n_bg_city.village,Енчец,KRZ16-10,cityhall,base.bg,,False
l10n_bg.27543,27543,l10n_bg_city.village,Еньовче,KRZ02-09,cityhall,base.bg,,False
l10n_bg.27557,27557,l10n_bg_city.village,Ерден,MON04-05,cityhall,base.bg,,False
l10n_bg.27588,27588,l10n_bg_city.village,Ерма река,SML11-03,cityhall,base.bg,,False
l10n_bg.27591,27591,l10n_bg_city.village,Еровете,KRZ14-57,cityhall,base.bg,,False
l10n_bg.27629,27629,l10n_bg_city.village,Есеница,VAR09-07,cityhall,base.bg,,False
l10n_bg.27656,27656,l10n_bg_city.village,Ефрейтор Бакалово,DOB20-06,cityhall,base.bg,,False
l10n_bg.29026,29026,l10n_bg_city.village,Жабокрът,KNL29-18,cityhall,base.bg,,False
l10n_bg.29035,29035,l10n_bg_city.village,Жегларци,DOB27-10,cityhall,base.bg,,False
l10n_bg.29043,29043,l10n_bg_city.village,Жеглица,VID09-16,cityhall,base.bg,,False
l10n_bg.29101,29101,l10n_bg_city.village,Железино,HKV11-07,cityhall,base.bg,,False
l10n_bg.29115,29115,l10n_bg_city.village,Железна,MON36-09,cityhall,base.bg,,False
l10n_bg.29132,29132,l10n_bg_city.village,Железник,KRZ35-07,cityhall,base.bg,,False
l10n_bg.29146,29146,l10n_bg_city.village,Железница,BLG44-04,cityhall,base.bg,,False
l10n_bg.29150,29150,l10n_bg_city.village,Железница,SOF46-57,cityhall,base.bg,,False
l10n_bg.29163,29163,l10n_bg_city.village,Желен,SFO43-14,cityhall,base.bg,,False
l10n_bg.29180,29180,l10n_bg_city.village,Желъдово,KRZ08-06,cityhall,base.bg,,False
l10n_bg.29194,29194,l10n_bg_city.village,Желю войвода,SLV20-16,cityhall,base.bg,,False
l10n_bg.29204,29204,l10n_bg_city.village,Желява,SOF46-52,cityhall,base.bg,,False
l10n_bg.29218,29218,l10n_bg_city.village,Желязковец,RAZ29-06,cityhall,base.bg,,False
l10n_bg.29235,29235,l10n_bg_city.village,Желязно,PDV17-20,cityhall,base.bg,,False
l10n_bg.29249,29249,l10n_bg_city.village,Желязово,BGS08-03,cityhall,base.bg,,False
l10n_bg.29283,29283,l10n_bg_city.village,Жеравна,SLV11-06,cityhall,base.bg,,False
l10n_bg.29338,29338,l10n_bg_city.village,Живково,SFO20-09,cityhall,base.bg,,False
