id,code,l10n_bg_ecattu,l10n_bg_type_settlement_id/id,name@en_US,name@bg_BG,l10n_bg_city_hall_code,l10n_bg_structure_type,country_id/id,zipcode,l10n_bg_has_tax_office,state_id/id,l10n_bg_municipality_id/id,l10n_bg_city_hall_id/id
l10n_bg_city.61546,61546,61546,l10n_bg_city.village,Radoevtsi,Радоевци,GAB35-00,normal,base.bg,5367,False,l10n_bg_city.S14218,l10n_bg_city.73403,
l10n_bg_city.61563,61563,61563,l10n_bg_city.village,Radoynovo,Радойново,BGS06-00,normal,base.bg,8323,False,l10n_bg_city.S07079,l10n_bg_city.17974,
l10n_bg_city.61618,61618,61618,l10n_bg_city.village,Raduy,Радуй,PER32-00,normal,base.bg,2359,False,l10n_bg_city.S55871,l10n_bg_city.55871,
l10n_bg_city.61621,61621,61621,l10n_bg_city.village,Radulovtsi,Радуловци,SFO45-00,normal,base.bg,2222,False,l10n_bg_city.S68134,l10n_bg_city.67372,
l10n_bg_city.61635,61635,61635,l10n_bg_city.village,Raduntsi,Радунци,SZR22-00,normal,base.bg,6185,False,l10n_bg_city.S68850,l10n_bg_city.49494,
l10n_bg_city.61649,61649,61649,l10n_bg_city.village,Raevtsi,Раевци,GAB35-00,normal,base.bg,5363,False,l10n_bg_city.S14218,l10n_bg_city.73403,
l10n_bg_city.61652,61652,61652,l10n_bg_city.village,Razboishte,Разбоище,SFO09-00,normal,base.bg,2253,False,l10n_bg_city.S68134,l10n_bg_city.15309,
l10n_bg_city.61755,61755,61755,l10n_bg_city.village,Razdelna,Разделна,SZR07-00,normal,base.bg,6283,False,l10n_bg_city.S68850,l10n_bg_city.18280,
l10n_bg_city.61830,61830,61830,l10n_bg_city.village,Razsoha,Разсоха,VTR14-00,normal,base.bg,5089,False,l10n_bg_city.S10447,l10n_bg_city.30962,
l10n_bg_city.61861,61861,61861,l10n_bg_city.village,Raykovtsi,Райковци,VTR04-00,normal,base.bg,5039,False,l10n_bg_city.S10447,l10n_bg_city.10447,
l10n_bg_city.61889,61889,61889,l10n_bg_city.village,Raynovo,Райново,HKV09-00,normal,base.bg,6423,False,l10n_bg_city.S77195,l10n_bg_city.21052,
l10n_bg_city.61892,61892,61892,l10n_bg_city.village,Raynovtsi,Райновци,VTR13-00,normal,base.bg,5094,False,l10n_bg_city.S10447,l10n_bg_city.27190,
l10n_bg_city.61902,61902,61902,l10n_bg_city.village,Raynovtsi,Райновци,GAB05-00,normal,base.bg,5347,False,l10n_bg_city.S14218,l10n_bg_city.14218,
l10n_bg_city.61916,61916,61916,l10n_bg_city.village,Raynushkovtsi,Райнушковци,GAB35-00,normal,base.bg,5363,False,l10n_bg_city.S14218,l10n_bg_city.73403,
l10n_bg_city.61947,61947,61947,l10n_bg_city.village,Rakilovtsi,Ракиловци,PER22-00,normal,base.bg,2451,False,l10n_bg_city.S55871,l10n_bg_city.37513,
l10n_bg_city.61964,61964,61964,l10n_bg_city.village,Rakita,Ракита,SFO45-00,normal,base.bg,2223,False,l10n_bg_city.S68134,l10n_bg_city.67372,
l10n_bg_city.61978,61978,61978,l10n_bg_city.village,Rakitna,Ракитна,BLG44-00,normal,base.bg,2753,False,l10n_bg_city.S04279,l10n_bg_city.66460,
l10n_bg_city.62027,62027,62027,l10n_bg_city.village,Raklitsa,Раклица,BGS09-00,normal,base.bg,8439,False,l10n_bg_city.S07079,l10n_bg_city.36525,
l10n_bg_city.62058,62058,62058,l10n_bg_city.village,Rakovo,Раково,KNL31-00,normal,base.bg,2577,False,l10n_bg_city.S41112,l10n_bg_city.51216,
l10n_bg_city.62061,62061,62061,l10n_bg_city.village,Rakovo,Раково,SLV20-00,normal,base.bg,8994,False,l10n_bg_city.S67338,l10n_bg_city.67338,
l10n_bg_city.62102,62102,62102,l10n_bg_city.village,Rakovskovo,Раковсково,BGS15-05,normal,base.bg,8257,False,l10n_bg_city.S07079,l10n_bg_city.51500,l10n_bg_city.53045
l10n_bg_city.62120,62120,62120,l10n_bg_city.village,Ralevtsi,Ралевци,GAB35-00,normal,base.bg,5367,False,l10n_bg_city.S14218,l10n_bg_city.73403,
l10n_bg_city.62133,62133,62133,l10n_bg_city.village,Ralinovtsi,Ралиновци,VTR13-00,normal,base.bg,5098,False,l10n_bg_city.S10447,l10n_bg_city.27190,
l10n_bg_city.62181,62181,62181,l10n_bg_city.village,Ranentsi,Раненци,KNL29-00,normal,base.bg,2569,False,l10n_bg_city.S41112,l10n_bg_city.41112,
l10n_bg_city.62205,62205,62205,l10n_bg_city.village,Rani lug,Рани луг,PER51-00,normal,base.bg,2484,False,l10n_bg_city.S55871,l10n_bg_city.73273,
l10n_bg_city.62245,62245,62245,l10n_bg_city.village,Rahovtsi,Раховци,GAB05-00,normal,base.bg,5343,False,l10n_bg_city.S14218,l10n_bg_city.14218,
l10n_bg_city.62253,62253,62253,l10n_bg_city.village,Rachevtsi,Рачевци,GAB05-23,normal,base.bg,5345,False,l10n_bg_city.S14218,l10n_bg_city.14218,l10n_bg_city.57675
l10n_bg_city.62267,62267,62267,l10n_bg_city.village,Rachovtsi,Рачовци,GAB35-00,normal,base.bg,5350,False,l10n_bg_city.S14218,l10n_bg_city.73403,
l10n_bg_city.62270,62270,62270,l10n_bg_city.village,Rashevtsi,Рашевци,VTR04-09,normal,base.bg,5035,False,l10n_bg_city.S10447,l10n_bg_city.10447,l10n_bg_city.12098
l10n_bg_city.62298,62298,62298,l10n_bg_city.village,Rashkovo,Рашково,SFO07-00,normal,base.bg,2152,False,l10n_bg_city.S68134,l10n_bg_city.05815,
l10n_bg_city.62308,62308,62308,l10n_bg_city.village,Rashovite,Рашовите,GAB35-00,normal,base.bg,5350,False,l10n_bg_city.S14218,l10n_bg_city.73403,
l10n_bg_city.62311,62311,62311,l10n_bg_city.village,Rashovitsa,Рашовица,MON02-07,normal,base.bg,3532,False,l10n_bg_city.S48489,l10n_bg_city.03928,l10n_bg_city.30301
l10n_bg_city.62325,62325,62325,l10n_bg_city.village,Rayuvtsi,Раювци,VTR13-00,normal,base.bg,5093,False,l10n_bg_city.S10447,l10n_bg_city.27190,
l10n_bg_city.62339,62339,62339,l10n_bg_city.village,Rayanovtsi,Раяновци,VID01-00,normal,base.bg,3935,False,l10n_bg_city.S10971,l10n_bg_city.03616,
l10n_bg_city.62342,62342,62342,l10n_bg_city.village,Rayanovtsi,Раяновци,SFO16-00,normal,base.bg,2239,False,l10n_bg_city.S68134,l10n_bg_city.23409,
l10n_bg_city.62356,62356,62356,l10n_bg_city.village,Rayantsi,Раянци,PER19-00,normal,base.bg,2446,False,l10n_bg_city.S55871,l10n_bg_city.30778,
l10n_bg_city.62360,62360,62360,l10n_bg_city.village,Rebrevtsi,Ребревци,VTR13-00,normal,base.bg,5087,False,l10n_bg_city.S10447,l10n_bg_city.27190,
l10n_bg_city.62373,62373,62373,l10n_bg_city.village,Rebro,Ребро,PER08-00,normal,base.bg,2384,False,l10n_bg_city.S55871,l10n_bg_city.06286,
l10n_bg_city.62400,62400,62400,l10n_bg_city.village,Redeshkovtsi,Редешковци,GAB05-00,normal,base.bg,5340,False,l10n_bg_city.S14218,l10n_bg_city.14218,
l10n_bg_city.62414,62414,62414,l10n_bg_city.village,Redina,Редина,SFO43-00,normal,base.bg,2269,False,l10n_bg_city.S68134,l10n_bg_city.65869,
l10n_bg_city.17796,17796,17796,l10n_bg_city.village,Rezhantsi,Режанци,PER08-00,normal,base.bg,2380,False,l10n_bg_city.S55871,l10n_bg_city.06286,
l10n_bg_city.62428,62428,62428,l10n_bg_city.village,Rezhintsi,Режинци,KNL29-00,normal,base.bg,2562,False,l10n_bg_city.S41112,l10n_bg_city.41112,
l10n_bg_city.62459,62459,62459,l10n_bg_city.village,Rezovo,Резово,BGS13-00,normal,base.bg,8281,False,l10n_bg_city.S07079,l10n_bg_city.48619,
l10n_bg_city.62476,62476,62476,l10n_bg_city.village,Rekichka,Рекичка,VTR14-10,normal,base.bg,5088,False,l10n_bg_city.S10447,l10n_bg_city.30962,l10n_bg_city.68494
l10n_bg_city.62534,62534,62534,l10n_bg_city.village,Rechani,Речани,SML31-01,normal,base.bg,4793,False,l10n_bg_city.S67653,l10n_bg_city.67653,l10n_bg_city.00597
l10n_bg_city.62565,62565,62565,l10n_bg_city.village,Reyanovtsi,Реяновци,PER51-00,normal,base.bg,2483,False,l10n_bg_city.S55871,l10n_bg_city.73273,
l10n_bg_city.62606,62606,62606,l10n_bg_city.village,Riben dol,Рибен дол,SML02-00,normal,base.bg,4952,False,l10n_bg_city.S67653,l10n_bg_city.44402,
l10n_bg_city.62668,62668,62668,l10n_bg_city.village,Ridovo,Ридово,KRZ16-09,normal,base.bg,6742,False,l10n_bg_city.S40909,l10n_bg_city.40909,l10n_bg_city.24462
l10n_bg_city.62685,62685,62685,l10n_bg_city.monastery,Rilski manastir,Рилски манастир,KNL38-00,normal,base.bg,2643,False,l10n_bg_city.S41112,l10n_bg_city.62671,
l10n_bg_city.62712,62712,62712,l10n_bg_city.village,Risimanovo,Рисиманово,SZR27-00,normal,base.bg,6274,False,l10n_bg_city.S68850,l10n_bg_city.61460,
l10n_bg_city.62726,62726,62726,l10n_bg_city.village,Ritya,Ритя,GAB12-00,normal,base.bg,5370,False,l10n_bg_city.S14218,l10n_bg_city.23947,
l10n_bg_city.62791,62791,62791,l10n_bg_city.village,Roglets,Роглец,VID33-06,normal,base.bg,3962,False,l10n_bg_city.S10971,l10n_bg_city.63255,l10n_bg_city.03678
l10n_bg_city.62894,62894,62894,l10n_bg_city.village,Rodopsko,Родопско,KRZ02-01,normal,base.bg,6762,False,l10n_bg_city.S40909,l10n_bg_city.00607,l10n_bg_city.00864
l10n_bg_city.63714,63714,63714,l10n_bg_city.village,Rozhdensko,Рожденско,KRZ08-08,normal,base.bg,6841,False,l10n_bg_city.S40909,l10n_bg_city.20746,l10n_bg_city.38371
l10n_bg_city.62918,62918,62918,l10n_bg_city.village,Rozhen,Рожен,BLG40-00,normal,base.bg,2820,False,l10n_bg_city.S04279,l10n_bg_city.65334,
l10n_bg_city.63001,63001,63001,l10n_bg_city.village,Ropot,Ропот,SFO09-00,normal,base.bg,2254,False,l10n_bg_city.S68134,l10n_bg_city.15309,
l10n_bg_city.63046,63046,63046,l10n_bg_city.village,Rosen,Росен,DOB12-00,normal,base.bg,9537,False,l10n_bg_city.S72624,l10n_bg_city.14711,
l10n_bg_city.63055,63055,63055,l10n_bg_city.village,Rosenovo,Росеново,BGS06-00,normal,base.bg,8318,False,l10n_bg_city.S07079,l10n_bg_city.17974,
l10n_bg_city.63104,63104,63104,l10n_bg_city.village,Rositsa,Росица,TGV22-27,normal,base.bg,7933,False,l10n_bg_city.S73626,l10n_bg_city.53535,l10n_bg_city.55327
l10n_bg_city.63118,63118,63118,l10n_bg_city.village,Rosno,Росно,VTR14-00,normal,base.bg,5091,False,l10n_bg_city.S10447,l10n_bg_city.30962,
l10n_bg_city.63121,63121,63121,l10n_bg_city.village,Rosoman,Росоман,SFO06-00,normal,base.bg,2225,False,l10n_bg_city.S68134,l10n_bg_city.05027,
l10n_bg_city.63210,63210,63210,l10n_bg_city.village,Ruevtsi,Руевци,GAB35-00,normal,base.bg,5367,False,l10n_bg_city.S14218,l10n_bg_city.73403,
l10n_bg_city.63272,63272,63272,l10n_bg_city.village,Ruzhitsa,Ружица,JAM03-00,normal,base.bg,8722,False,l10n_bg_city.S87374,l10n_bg_city.05284,
l10n_bg_city.63296,63296,63296,l10n_bg_city.village,Ruychovtsi,Руйчовци,GAB05-00,normal,base.bg,5300,False,l10n_bg_city.S14218,l10n_bg_city.14218,
l10n_bg_city.63301,63301,63301,l10n_bg_city.village,Rumanya,Руманя,SZR31-00,normal,base.bg,6057,False,l10n_bg_city.S68850,l10n_bg_city.68850,
l10n_bg_city.63330,63330,63330,l10n_bg_city.village,Runya,Руня,GAB12-00,normal,base.bg,5399,False,l10n_bg_city.S14218,l10n_bg_city.23947,
l10n_bg_city.63392,63392,63392,l10n_bg_city.village,Rusalina,Русалина,KRZ35-36,normal,base.bg,6695,False,l10n_bg_city.S40909,l10n_bg_city.81236,l10n_bg_city.80830
l10n_bg_city.63447,63447,63447,l10n_bg_city.village,Rusinovtsi,Русиновци,GAB12-00,normal,base.bg,5380,False,l10n_bg_city.S14218,l10n_bg_city.23947,
l10n_bg_city.63464,63464,63464,l10n_bg_city.village,Ruskovtsi,Русковци,VTR04-00,normal,base.bg,5035,False,l10n_bg_city.S10447,l10n_bg_city.10447,
l10n_bg_city.63481,63481,63481,l10n_bg_city.village,Rustan,Рустан,SML16-17,normal,base.bg,4956,False,l10n_bg_city.S67653,l10n_bg_city.46045,l10n_bg_city.68451
l10n_bg_city.63495,63495,63495,l10n_bg_city.village,Ruhovtsi,Руховци,VTR13-00,normal,base.bg,5079,False,l10n_bg_city.S10447,l10n_bg_city.27190,
l10n_bg_city.63519,63519,63519,l10n_bg_city.village,Razhavets,Ръжавец,PER08-00,normal,base.bg,2389,False,l10n_bg_city.S55871,l10n_bg_city.06286,
l10n_bg_city.63522,63522,63522,l10n_bg_city.village,Razhana,Ръжана,SFO20-00,normal,base.bg,2060,False,l10n_bg_city.S68134,l10n_bg_city.32901,
l10n_bg_city.63608,63608,63608,l10n_bg_city.village,Rasovo,Ръсово,KNL29-00,normal,base.bg,2568,False,l10n_bg_city.S41112,l10n_bg_city.41112,
l10n_bg_city.63611,63611,63611,l10n_bg_city.village,Rat,Рът,KRZ08-12,normal,base.bg,6850,False,l10n_bg_city.S40909,l10n_bg_city.20746,l10n_bg_city.57947
l10n_bg_city.63690,63690,63690,l10n_bg_city.village,Ryazkovtsi,Рязковци,GAB05-00,normal,base.bg,5300,False,l10n_bg_city.S14218,l10n_bg_city.14218,
l10n_bg_city.65047,65047,65047,l10n_bg_city.village,Savoyski,Савойски,KNL29-00,normal,base.bg,2576,False,l10n_bg_city.S41112,l10n_bg_city.41112,
l10n_bg_city.65084,65084,65084,l10n_bg_city.village,Sadovik,Садовик,PER08-00,normal,base.bg,2387,False,l10n_bg_city.S55871,l10n_bg_city.06286,
l10n_bg_city.65142,65142,65142,l10n_bg_city.village,Sazhdenik,Сажденик,KNL29-00,normal,base.bg,2576,False,l10n_bg_city.S41112,l10n_bg_city.41112,
l10n_bg_city.65156,65156,65156,l10n_bg_city.village,Sakartsi,Сакарци,HKV32-16,normal,base.bg,8772,False,l10n_bg_city.S77195,l10n_bg_city.72761,l10n_bg_city.77325
l10n_bg_city.65162,65162,65162,l10n_bg_city.village,Salasuka,Саласука,GAB12-00,normal,base.bg,5397,False,l10n_bg_city.S14218,l10n_bg_city.23947,
l10n_bg_city.65259,65259,65259,l10n_bg_city.village,Samotino,Самотино,VAR05-00,normal,base.bg,9104,False,l10n_bg_city.S10135,l10n_bg_city.07598,
l10n_bg_city.65262,65262,65262,l10n_bg_city.village,Samsiite,Самсиите,VTR04-00,normal,base.bg,5035,False,l10n_bg_city.S10447,l10n_bg_city.10447,
l10n_bg_city.65288,65288,65288,l10n_bg_city.village,Samuilova krepost,Самуилова крепост,BLG33-00,normal,base.bg,2895,False,l10n_bg_city.S04279,l10n_bg_city.56126,
l10n_bg_city.65351,65351,65351,l10n_bg_city.village,San-Stefano,Сан-Стефано,BGS09-00,normal,base.bg,8484,False,l10n_bg_city.S07079,l10n_bg_city.36525,
l10n_bg_city.65396,65396,65396,l10n_bg_city.village,Saraevo,Сараево,VRC28-00,normal,base.bg,3333,False,l10n_bg_city.S12259,l10n_bg_city.48043,
l10n_bg_city.65406,65406,65406,l10n_bg_city.village,Saransko,Саранско,JAM22-00,normal,base.bg,8659,False,l10n_bg_city.S87374,l10n_bg_city.69660,
l10n_bg_city.65454,65454,65454,l10n_bg_city.village,Sbor,Сбор,KRZ15-00,normal,base.bg,6961,False,l10n_bg_city.S40909,l10n_bg_city.39970,
l10n_bg_city.65485,65485,65485,l10n_bg_city.village,Sborino,Сборино,HKV11-16,normal,base.bg,6995,False,l10n_bg_city.S77195,l10n_bg_city.32024,l10n_bg_city.56633
l10n_bg_city.87816,87816,87816,l10n_bg_city.village,Sveti Spas,Свети Спас,SFO59-00,normal,base.bg,,False,l10n_bg_city.S68134,l10n_bg_city.22006,
l10n_bg_city.35016,35016,35016,l10n_bg_city.village,Svetlen,Светлен,KRZ14-26,normal,base.bg,6890,False,l10n_bg_city.S40909,l10n_bg_city.36926,l10n_bg_city.47891
l10n_bg_city.65574,65574,65574,l10n_bg_city.village,Svetlina,Светлина,HKV09-00,normal,base.bg,6360,False,l10n_bg_city.S77195,l10n_bg_city.21052,
l10n_bg_city.65588,65588,65588,l10n_bg_city.village,Svetlina,Светлина,HKV32-00,normal,base.bg,8779,False,l10n_bg_city.S77195,l10n_bg_city.72761,
l10n_bg_city.65591,65591,65591,l10n_bg_city.village,Svetlya,Светля,PER22-00,normal,base.bg,2449,False,l10n_bg_city.S55871,l10n_bg_city.37513,
l10n_bg_city.65632,65632,65632,l10n_bg_city.village,Svetoslavtsi,Светославци,VTR13-00,normal,base.bg,5080,False,l10n_bg_city.S10447,l10n_bg_city.27190,
l10n_bg_city.65680,65680,65680,l10n_bg_city.village,Svinarski dol,Свинарски дол,GAB05-00,normal,base.bg,5300,False,l10n_bg_city.S14218,l10n_bg_city.14218,
l10n_bg_city.65735,65735,65735,l10n_bg_city.village,Svirtsi,Свирци,GAB35-00,normal,base.bg,5367,False,l10n_bg_city.S14218,l10n_bg_city.73403,
l10n_bg_city.65752,65752,65752,l10n_bg_city.village,Svirchovo,Свирчово,TGV02-00,normal,base.bg,7960,False,l10n_bg_city.S73626,l10n_bg_city.00518,
l10n_bg_city.65855,65855,65855,l10n_bg_city.village,Svoboditsa,Свободица,TGV02-00,normal,base.bg,7997,False,l10n_bg_city.S73626,l10n_bg_city.00518,
l10n_bg_city.65872,65872,65872,l10n_bg_city.village,Svode,Своде,SFO34-00,normal,base.bg,2155,False,l10n_bg_city.S68134,l10n_bg_city.58030,
l10n_bg_city.65930,65930,65930,l10n_bg_city.village,Sedelets,Седелец,BLG49-00,normal,base.bg,2834,False,l10n_bg_city.S04279,l10n_bg_city.69969,
l10n_bg_city.65958,65958,65958,l10n_bg_city.village,Sedlarevo,Седларево,SLV11-00,normal,base.bg,8886,False,l10n_bg_city.S67338,l10n_bg_city.39030,
l10n_bg_city.65989,65989,65989,l10n_bg_city.village,Sedyankovtsi,Седянковци,GAB05-00,normal,base.bg,5300,False,l10n_bg_city.S14218,l10n_bg_city.14218,
l10n_bg_city.66007,66007,66007,l10n_bg_city.village,Seykovtsi,Сейковци,GAB05-00,normal,base.bg,5344,False,l10n_bg_city.S14218,l10n_bg_city.14218,
l10n_bg_city.66010,66010,66010,l10n_bg_city.village,Seymenite,Сеймените,VTR04-00,normal,base.bg,5041,False,l10n_bg_city.S10447,l10n_bg_city.10447,
l10n_bg_city.66024,66024,66024,l10n_bg_city.village,Sekirka,Секирка,KRZ14-35,normal,base.bg,6890,False,l10n_bg_city.S40909,l10n_bg_city.36926,l10n_bg_city.65228
l10n_bg_city.66069,66069,66069,l10n_bg_city.village,Selishte,Селище,SML31-00,normal,base.bg,4735,False,l10n_bg_city.S67653,l10n_bg_city.67653,
l10n_bg_city.70799,70799,70799,l10n_bg_city.village,Selishte,Селище,GAB29-00,normal,base.bg,5462,False,l10n_bg_city.S14218,l10n_bg_city.65927,
l10n_bg_city.66103,66103,66103,l10n_bg_city.village,Seltse,Селце,SZR22-00,normal,base.bg,6184,False,l10n_bg_city.S68850,l10n_bg_city.49494,
l10n_bg_city.66144,66144,66144,l10n_bg_city.village,Selyanin,Селянин,SFO20-06,normal,base.bg,2060,False,l10n_bg_city.S68134,l10n_bg_city.32901,l10n_bg_city.10029
l10n_bg_city.66161,66161,66161,l10n_bg_city.village,Semerdzhiite,Семерджиите,GAB05-00,normal,base.bg,5340,False,l10n_bg_city.S14218,l10n_bg_city.14218,
l10n_bg_city.66189,66189,66189,l10n_bg_city.village,Semkovtsi,Семковци,VTR04-00,normal,base.bg,5035,False,l10n_bg_city.S10447,l10n_bg_city.10447,
l10n_bg_city.66233,66233,66233,l10n_bg_city.village,Senoklas,Сеноклас,HKV18-00,normal,base.bg,6481,False,l10n_bg_city.S77195,l10n_bg_city.46084,
l10n_bg_city.66247,66247,66247,l10n_bg_city.village,Senokos,Сенокос,BLG44-00,normal,base.bg,2752,False,l10n_bg_city.S04279,l10n_bg_city.66460,
l10n_bg_city.70785,70785,70785,l10n_bg_city.village,Sentse,Сенце,KRZ21-00,normal,base.bg,6813,False,l10n_bg_city.S40909,l10n_bg_city.48996,
l10n_bg_city.66344,66344,66344,l10n_bg_city.village,Sechen kamak,Сечен камък,GAB35-04,normal,base.bg,5360,False,l10n_bg_city.S14218,l10n_bg_city.73403,l10n_bg_city.56719
l10n_bg_city.66398,66398,66398,l10n_bg_city.village,Siv kladenets,Сив кладенец,HKV11-00,normal,base.bg,6985,False,l10n_bg_city.S77195,l10n_bg_city.32024,
l10n_bg_city.70737,70737,70737,l10n_bg_city.village,Sini vrah,Сини връх,PDV01-00,normal,base.bg,4263,False,l10n_bg_city.S56784,l10n_bg_city.00702,
l10n_bg_city.66585,66585,66585,l10n_bg_city.village,Sinyo kamene,Синьо камене,BGS06-00,normal,base.bg,8332,False,l10n_bg_city.S07079,l10n_bg_city.17974,
l10n_bg_city.66620,66620,66620,l10n_bg_city.village,Sirakovo,Сираково,DOB12-00,normal,base.bg,9564,False,l10n_bg_city.S72624,l10n_bg_city.14711,
l10n_bg_city.66651,66651,66651,l10n_bg_city.village,Sitovo,Ситово,PDV26-00,normal,base.bg,4104,False,l10n_bg_city.S56784,l10n_bg_city.56784,
l10n_bg_city.66679,66679,66679,l10n_bg_city.village,Sitovo,Ситово,JAM03-00,normal,base.bg,8744,False,l10n_bg_city.S87374,l10n_bg_city.05284,
l10n_bg_city.66682,66682,66682,l10n_bg_city.village,Skala,Скала,BGS23-19,normal,base.bg,8462,False,l10n_bg_city.S07079,l10n_bg_city.70247,l10n_bg_city.67115
l10n_bg_city.66768,66768,66768,l10n_bg_city.village,Skalsko,Скалско,GAB12-00,normal,base.bg,5386,False,l10n_bg_city.S14218,l10n_bg_city.23947,
l10n_bg_city.66771,66771,66771,l10n_bg_city.village,Skandaloto,Скандалото,LOV02-00,normal,base.bg,5644,False,l10n_bg_city.S43952,l10n_bg_city.52218,
l10n_bg_city.66809,66809,66809,l10n_bg_city.village,Skobelevo,Скобелево,PDV26-00,normal,base.bg,4227,False,l10n_bg_city.S56784,l10n_bg_city.56784,
l10n_bg_city.66843,66843,66843,l10n_bg_city.village,Skomlya,Скомля,VID16-00,normal,base.bg,3946,False,l10n_bg_city.S10971,l10n_bg_city.21097,
l10n_bg_city.66857,66857,66857,l10n_bg_city.village,Skortsite,Скорците,GAB35-00,normal,base.bg,5350,False,l10n_bg_city.S14218,l10n_bg_city.73403,
l10n_bg_city.66888,66888,66888,l10n_bg_city.village,Skrino,Скрино,KNL05-00,normal,base.bg,2663,False,l10n_bg_city.S41112,l10n_bg_city.04532,
l10n_bg_city.66977,66977,66977,l10n_bg_city.village,Slaveykovo,Славейково,GAB12-00,normal,base.bg,5391,False,l10n_bg_city.S14218,l10n_bg_city.23947,
l10n_bg_city.66980,66980,66980,l10n_bg_city.village,Slaveykovo,Славейково,JAM07-12,normal,base.bg,8738,False,l10n_bg_city.S87374,l10n_bg_city.27382,l10n_bg_city.46797
l10n_bg_city.67057,67057,67057,l10n_bg_city.village,Slavshtitsa,Славщица,LOV36-00,normal,base.bg,5758,False,l10n_bg_city.S43952,l10n_bg_city.75054,
l10n_bg_city.67074,67074,67074,l10n_bg_city.village,Slavyanin,Славянин,SZR04-00,normal,base.bg,6236,False,l10n_bg_city.S68850,l10n_bg_city.06183,
l10n_bg_city.67129,67129,67129,l10n_bg_city.village,Sladka voda,Сладка вода,VAR16-00,normal,base.bg,9257,False,l10n_bg_city.S10135,l10n_bg_city.24565,
l10n_bg_city.67132,67132,67132,l10n_bg_city.village,Sladkodum,Сладкодум,KRZ15-00,normal,base.bg,6960,False,l10n_bg_city.S40909,l10n_bg_city.39970,
l10n_bg_city.67154,67154,67154,l10n_bg_city.village,Sladak kladenets,Сладък кладенец,SZR31-00,normal,base.bg,6065,False,l10n_bg_city.S68850,l10n_bg_city.68850,
l10n_bg_city.67266,67266,67266,l10n_bg_city.village,Slatino,Слатино,PER22-00,normal,base.bg,2449,False,l10n_bg_city.S55871,l10n_bg_city.37513,
l10n_bg_city.67307,67307,67307,l10n_bg_city.village,Slivarovo,Сливарово,BGS12-00,normal,base.bg,8358,False,l10n_bg_city.S07079,l10n_bg_city.46663,
l10n_bg_city.67324,67324,67324,l10n_bg_city.village,Slivek,Сливек,LOV18-00,normal,base.bg,5537,False,l10n_bg_city.S43952,l10n_bg_city.43952,
l10n_bg_city.67341,67341,67341,l10n_bg_city.village,Slivito,Сливито,SZR22-02,normal,base.bg,6176,False,l10n_bg_city.S68850,l10n_bg_city.49494,l10n_bg_city.10848
l10n_bg_city.67355,67355,67355,l10n_bg_city.village,Slivka,Сливка,SML02-00,normal,base.bg,4943,False,l10n_bg_city.S67653,l10n_bg_city.44402,
l10n_bg_city.67395,67395,67395,l10n_bg_city.village,Slivovitsa,Сливовица,VTR14-00,normal,base.bg,5157,False,l10n_bg_city.S10447,l10n_bg_city.30962,
l10n_bg_city.67400,67400,67400,l10n_bg_city.village,Slivovnik,Сливовник,VID01-00,normal,base.bg,3915,False,l10n_bg_city.S10971,l10n_bg_city.03616,
l10n_bg_city.67413,67413,67413,l10n_bg_city.village,Slivovo,Сливово,BGS06-00,normal,base.bg,8331,False,l10n_bg_city.S07079,l10n_bg_city.17974,
l10n_bg_city.67427,67427,67427,l10n_bg_city.village,Slivovo,Сливово,GAB35-00,normal,base.bg,5367,False,l10n_bg_city.S14218,l10n_bg_city.73403,
l10n_bg_city.67430,67430,67430,l10n_bg_city.village,Slivovo,Сливово,SML31-41,normal,base.bg,4840,False,l10n_bg_city.S67653,l10n_bg_city.67653,l10n_bg_city.83274
l10n_bg_city.67458,67458,67458,l10n_bg_city.village,Slishovtsi,Слишовци,PER51-00,normal,base.bg,2484,False,l10n_bg_city.S55871,l10n_bg_city.73273,
l10n_bg_city.67492,67492,67492,l10n_bg_city.village,Slanchovets,Слънчовец,TGV02-00,normal,base.bg,7963,False,l10n_bg_city.S73626,l10n_bg_city.00518,
l10n_bg_city.67533,67533,67533,l10n_bg_city.village,Smilovtsi,Смиловци,GAB05-07,normal,base.bg,5477,False,l10n_bg_city.S14218,l10n_bg_city.14218,l10n_bg_city.18215
l10n_bg_city.67550,67550,67550,l10n_bg_city.village,Smin,Смин,DOB29-00,normal,base.bg,9679,False,l10n_bg_city.S72624,l10n_bg_city.83017,
l10n_bg_city.67595,67595,67595,l10n_bg_city.village,Smirov dol,Смиров дол,PER19-00,normal,base.bg,2456,False,l10n_bg_city.S55871,l10n_bg_city.30778,
l10n_bg_city.67619,67619,67619,l10n_bg_city.village,Smolichano,Смоличано,KNL31-00,normal,base.bg,2583,False,l10n_bg_city.S41112,l10n_bg_city.51216,
l10n_bg_city.72080,72080,72080,l10n_bg_city.village,Smolnik,Смолник,BGS09-00,normal,base.bg,8491,False,l10n_bg_city.S07079,l10n_bg_city.36525,
l10n_bg_city.67641,67641,67641,l10n_bg_city.village,Smolcha,Смолча,SFO09-00,normal,base.bg,2255,False,l10n_bg_city.S68134,l10n_bg_city.15309,
l10n_bg_city.67742,67742,67742,l10n_bg_city.village,Snezhinka,Снежинка,KRZ16-09,normal,base.bg,6741,False,l10n_bg_city.S40909,l10n_bg_city.40909,l10n_bg_city.24462
