id,l10n_bg_ecattu,l10n_bg_type_settlement_id/id,name,l10n_bg_code,state_id/id,l10n_bg_municipality_id/id,l10n_bg_city_hall_id/id,l10n_bg_structure_type,country_id/id
l10n_bg.04176,4176,l10n_bg_city.village,Bistrets,BGS06-00,l10n_bg.S07079,l10n_bg.17974,,normal,base.bg
l10n_bg.04323,4323,l10n_bg_city.village,Blatets,KNL29-00,l10n_bg.S41112,l10n_bg.41112,,normal,base.bg
l10n_bg.04340,4340,l10n_bg_city.village,Blateshnitsa,PER19-00,l10n_bg.S55871,l10n_bg.30778,,normal,base.bg
l10n_bg.04371,4371,l10n_bg_city.village,Blato,KNL04-00,l10n_bg.S41112,l10n_bg.04501,,normal,base.bg
l10n_bg.04412,4412,l10n_bg_city.village,Bliznak,BGS12-00,l10n_bg.S07079,l10n_bg.46663,,normal,base.bg
l10n_bg.04443,4443,l10n_bg_city.village,Bliznets,SLV24-00,l10n_bg.S67338,l10n_bg.72165,,normal,base.bg
l10n_bg.04460,4460,l10n_bg_city.village,Blaskovtsi,VTR13-00,l10n_bg.S10447,l10n_bg.27190,,normal,base.bg
l10n_bg.04474,4474,l10n_bg_city.village,Boazat,GAB29-00,l10n_bg.S14218,l10n_bg.65927,,normal,base.bg
l10n_bg.04488,4488,l10n_bg_city.village,Bobevtsi,GAB05-00,l10n_bg.S14218,l10n_bg.14218,,normal,base.bg
l10n_bg.04491,4491,l10n_bg_city.village,Bobeshino,KNL29-00,l10n_bg.S41112,l10n_bg.41112,,normal,base.bg
l10n_bg.04529,4529,l10n_bg_city.village,Boboratsi,PER36-00,l10n_bg.S55871,l10n_bg.61577,,normal,base.bg
l10n_bg.04546,4546,l10n_bg_city.village,Bov,SFO43-00,l10n_bg.S68134,l10n_bg.65869,,normal,base.bg
l10n_bg.04604,4604,l10n_bg_city.village,Bogdanlia,SFO17-00,l10n_bg.S68134,l10n_bg.27303,,normal,base.bg
l10n_bg.04621,4621,l10n_bg_city.village,Bogdanovo,BGS06-00,l10n_bg.S07079,l10n_bg.17974,,normal,base.bg
l10n_bg.04649,4649,l10n_bg_city.village,Bogdanovtsi,SFO20-00,l10n_bg.S68134,l10n_bg.32901,,normal,base.bg
l10n_bg.04652,4652,l10n_bg_city.village,Bogdansko,VTR13-01,l10n_bg.S10447,l10n_bg.27190,l10n_bg.03054,normal,base.bg
l10n_bg.04683,4683,l10n_bg_city.village,Bogdanchovtsi,GAB05-00,l10n_bg.S14218,l10n_bg.14218,,normal,base.bg
l10n_bg.04697,4697,l10n_bg_city.village,Bogoyna,PER51-00,l10n_bg.S55871,l10n_bg.73273,,normal,base.bg
l10n_bg.04724,4724,l10n_bg_city.village,Bogomil,HKV33-00,l10n_bg.S77195,l10n_bg.77181,,normal,base.bg
l10n_bg.04755,4755,l10n_bg_city.village,Bogomolsko,TGV02-00,l10n_bg.S73626,l10n_bg.00518,,normal,base.bg
l10n_bg.04772,4772,l10n_bg_city.village,Bogorovo,SLS31-00,l10n_bg.S66425,l10n_bg.66425,,normal,base.bg
l10n_bg.04786,4786,l10n_bg_city.village,Bogorovo,JAM22-00,l10n_bg.S87374,l10n_bg.69660,,normal,base.bg
l10n_bg.66322,66322,l10n_bg_city.village,Bogoroditsa,BLG33-00,l10n_bg.S04279,l10n_bg.56126,,normal,base.bg
l10n_bg.04813,4813,l10n_bg_city.village,Bogyovtsi,SFO26-00,l10n_bg.S68134,l10n_bg.38978,,normal,base.bg
l10n_bg.04861,4861,l10n_bg_city.village,Boevo,SML27-00,l10n_bg.S67653,l10n_bg.63207,,normal,base.bg
l10n_bg.04892,4892,l10n_bg_city.village,Boeritsa,SFO20-00,l10n_bg.S68134,l10n_bg.32901,,normal,base.bg
l10n_bg.04927,4927,l10n_bg_city.village,Bozhanovo,DOB29-00,l10n_bg.S72624,l10n_bg.83017,,normal,base.bg
l10n_bg.04933,4933,l10n_bg_city.village,Bozhdovo,BLG40-00,l10n_bg.S04279,l10n_bg.65334,,normal,base.bg
l10n_bg.04950,4950,l10n_bg_city.village,Bozhenitsa,SFO07-00,l10n_bg.S68134,l10n_bg.05815,,normal,base.bg
l10n_bg.04964,4964,l10n_bg_city.village,Bozhentsite,GAB05-00,l10n_bg.S14218,l10n_bg.14218,,normal,base.bg
l10n_bg.04981,4981,l10n_bg_city.village,Bozhichen,RSE13-00,l10n_bg.S63427,l10n_bg.32095,,normal,base.bg
l10n_bg.05009,5009,l10n_bg_city.village,Bozhurets,DOB17-00,l10n_bg.S72624,l10n_bg.35064,,normal,base.bg
l10n_bg.05044,5044,l10n_bg_city.village,Bozhurluk,PVN16-00,l10n_bg.S56722,l10n_bg.43236,,normal,base.bg
l10n_bg.05092,5092,l10n_bg_city.village,Bozadzhii,SLV20-00,l10n_bg.S67338,l10n_bg.67338,,normal,base.bg
l10n_bg.07853,7853,l10n_bg_city.village,Bozyova,PAZ08-00,l10n_bg.S55155,l10n_bg.10450,,normal,base.bg
l10n_bg.05147,5147,l10n_bg_city.village,Boykovets,SFO18-00,l10n_bg.S68134,l10n_bg.27632,,normal,base.bg
l10n_bg.05150,5150,l10n_bg_city.village,Boykovo,PDV26-00,l10n_bg.S56784,l10n_bg.56784,,normal,base.bg
l10n_bg.05164,5164,l10n_bg_city.village,Boykovtsi,VTR13-00,l10n_bg.S10447,l10n_bg.27190,,normal,base.bg
l10n_bg.05181,5181,l10n_bg_city.village,Boynik,KRZ15-42,l10n_bg.S40909,l10n_bg.39970,l10n_bg.70104,normal,base.bg
l10n_bg.05219,5219,l10n_bg_city.village,Boynovtsi,GAB05-00,l10n_bg.S14218,l10n_bg.14218,,normal,base.bg
l10n_bg.05222,5222,l10n_bg_city.village,Boychevi kolibi,VTR04-00,l10n_bg.S10447,l10n_bg.10447,,normal,base.bg
l10n_bg.07908,7908,l10n_bg_city.village,Boycheta,GAB05-27,l10n_bg.S14218,l10n_bg.14218,l10n_bg.81904,normal,base.bg
l10n_bg.05240,5240,l10n_bg_city.village,Boychovtsi,VTR04-09,l10n_bg.S10447,l10n_bg.10447,l10n_bg.12098,normal,base.bg
l10n_bg.05253,5253,l10n_bg_city.village,Bokilovtsi,MON02-00,l10n_bg.S48489,l10n_bg.03928,,normal,base.bg
l10n_bg.05267,5267,l10n_bg_city.village,Boltata,GAB05-00,l10n_bg.S14218,l10n_bg.14218,,normal,base.bg
l10n_bg.07870,7870,l10n_bg_city.village,Bor,PDV01-00,l10n_bg.S56784,l10n_bg.00702,,normal,base.bg
l10n_bg.05387,5387,l10n_bg_city.village,Borika,SML16-00,l10n_bg.S67653,l10n_bg.46045,,normal,base.bg
l10n_bg.05390,5390,l10n_bg_city.village,Borika,SFO20-00,l10n_bg.S68134,l10n_bg.32901,,normal,base.bg
l10n_bg.05400,5400,l10n_bg_city.village,Boriki,GAB05-00,l10n_bg.S14218,l10n_bg.14218,,normal,base.bg
l10n_bg.05414,5414,l10n_bg_city.village,Borikovo,SML31-00,l10n_bg.S67653,l10n_bg.67653,,normal,base.bg
l10n_bg.05520,5520,l10n_bg_city.village,Borisovo,JAM07-00,l10n_bg.S87374,l10n_bg.27382,,normal,base.bg
l10n_bg.05534,5534,l10n_bg_city.village,Bornarevo,PER36-00,l10n_bg.S55871,l10n_bg.61577,,normal,base.bg
l10n_bg.05565,5565,l10n_bg_city.village,Borovets,KNL27-00,l10n_bg.S41112,l10n_bg.39116,,normal,base.bg
l10n_bg.05596,5596,l10n_bg_city.village,Borovichene,BLG33-00,l10n_bg.S04279,l10n_bg.56126,,normal,base.bg
l10n_bg.05623,5623,l10n_bg_city.village,Borovo,PDV15-00,l10n_bg.S56784,l10n_bg.44478,,normal,base.bg
l10n_bg.05637,5637,l10n_bg_city.village,Borovo,SZR31-00,l10n_bg.S68850,l10n_bg.68850,,normal,base.bg
l10n_bg.05640,5640,l10n_bg_city.village,Borovsko,KRZ35-36,l10n_bg.S40909,l10n_bg.81236,l10n_bg.80830,normal,base.bg
l10n_bg.05668,5668,l10n_bg_city.village,Borskoto,GAB05-07,l10n_bg.S14218,l10n_bg.14218,l10n_bg.18215,normal,base.bg
l10n_bg.05671,5671,l10n_bg_city.village,Borushtitsa,SZR22-00,l10n_bg.S68850,l10n_bg.49494,,normal,base.bg
l10n_bg.05709,5709,l10n_bg_city.village,Bosevtsi,VTR13-01,l10n_bg.S10447,l10n_bg.27190,l10n_bg.03054,normal,base.bg
l10n_bg.05712,5712,l10n_bg_city.village,Bosilitsa,KRZ35-36,l10n_bg.S40909,l10n_bg.81236,l10n_bg.80830,normal,base.bg
l10n_bg.05726,5726,l10n_bg_city.village,Bosilkovo,BGS23-00,l10n_bg.S07079,l10n_bg.70247,,normal,base.bg
l10n_bg.05737,5737,l10n_bg_city.village,Bosilkovo,SML02-00,l10n_bg.S67653,l10n_bg.44402,,normal,base.bg
l10n_bg.05760,5760,l10n_bg_city.village,Bosnek,PER32-00,l10n_bg.S55871,l10n_bg.55871,,normal,base.bg
l10n_bg.05832,5832,l10n_bg_city.village,Botevo,VID09-00,l10n_bg.S10971,l10n_bg.10971,,normal,base.bg
l10n_bg.05846,5846,l10n_bg_city.village,Botevo,VRC35-00,l10n_bg.S12259,l10n_bg.77102,,normal,base.bg
l10n_bg.05852,5852,l10n_bg_city.village,Botevo,MON11-00,l10n_bg.S48489,l10n_bg.12543,,normal,base.bg
l10n_bg.05904,5904,l10n_bg_city.village,Boturche,HKV11-04,l10n_bg.S77195,l10n_bg.32024,l10n_bg.18054,normal,base.bg
l10n_bg.05918,5918,l10n_bg_city.village,Bohova,PER51-00,l10n_bg.S55871,l10n_bg.73273,,normal,base.bg
l10n_bg.05935,5935,l10n_bg_city.village,Bochkovtsi,VTR04-00,l10n_bg.S10447,l10n_bg.10447,,normal,base.bg
l10n_bg.05997,5997,l10n_bg_city.village,Boyanovo,VID15-00,l10n_bg.S10971,l10n_bg.17645,,normal,base.bg
l10n_bg.06015,6015,l10n_bg_city.village,Boyanovtsi,VTR04-00,l10n_bg.S10447,l10n_bg.10447,,normal,base.bg
l10n_bg.06046,6046,l10n_bg_city.village,Braknitsa,TGV24-00,l10n_bg.S73626,l10n_bg.57649,,normal,base.bg
l10n_bg.06050,6050,l10n_bg_city.village,Brakyovtsi,SFO09-00,l10n_bg.S68134,l10n_bg.15309,,normal,base.bg
l10n_bg.06118,6118,l10n_bg_city.village,Brankovtsi,VTR04-00,l10n_bg.S10447,l10n_bg.10447,,normal,base.bg
l10n_bg.06121,6121,l10n_bg_city.village,Brankovtsi,VID15-00,l10n_bg.S10971,l10n_bg.17645,,normal,base.bg
l10n_bg.06135,6135,l10n_bg_city.village,Bratan,SLV11-00,l10n_bg.S67338,l10n_bg.39030,,normal,base.bg
l10n_bg.06175,6175,l10n_bg_city.village,Bratushkovo,SFO45-00,l10n_bg.S68134,l10n_bg.67372,,normal,base.bg
l10n_bg.07939,7939,l10n_bg_city.village,Brezhana,KRZ08-18,l10n_bg.S40909,l10n_bg.20746,l10n_bg.73715,normal,base.bg
l10n_bg.06241,6241,l10n_bg_city.village,Brezhnitsite,GAB35-04,l10n_bg.S14218,l10n_bg.73403,l10n_bg.56719,normal,base.bg
l10n_bg.06255,6255,l10n_bg_city.village,Breza,SML27-09,l10n_bg.S67653,l10n_bg.63207,l10n_bg.80399,normal,base.bg
l10n_bg.06313,6313,l10n_bg_city.village,Breznishki izvor,PER08-00,l10n_bg.S55871,l10n_bg.06286,,normal,base.bg
l10n_bg.06327,6327,l10n_bg_city.village,Brezovdol,SFO43-00,l10n_bg.S68134,l10n_bg.65869,,normal,base.bg
l10n_bg.06344,6344,l10n_bg_city.village,Brezovo,VTR13-00,l10n_bg.S10447,l10n_bg.27190,,normal,base.bg
l10n_bg.06392,6392,l10n_bg_city.village,Brest,KNL50-00,l10n_bg.S41112,l10n_bg.73047,,normal,base.bg
l10n_bg.06421,6421,l10n_bg_city.village,Brestaka,SFO56-00,l10n_bg.S68134,l10n_bg.48324,,normal,base.bg
l10n_bg.06464,6464,l10n_bg_city.village,Brestnitsa,DOB27-00,l10n_bg.S72624,l10n_bg.72271,,normal,base.bg
l10n_bg.06478,6478,l10n_bg_city.village,Brestova,SZR37-00,l10n_bg.S68850,l10n_bg.18157,,normal,base.bg
l10n_bg.06522,6522,l10n_bg_city.village,Brestovo,BLG44-00,l10n_bg.S04279,l10n_bg.66460,,normal,base.bg
l10n_bg.06536,6536,l10n_bg_city.village,Brestovo,LOV18-00,l10n_bg.S43952,l10n_bg.43952,,normal,base.bg
l10n_bg.06584,6584,l10n_bg_city.village,Brusevtsi,HKV18-00,l10n_bg.S77195,l10n_bg.46084,,normal,base.bg
l10n_bg.06625,6625,l10n_bg_city.village,Brusino,HKV11-16,l10n_bg.S77195,l10n_bg.32024,l10n_bg.56633,normal,base.bg
l10n_bg.06639,6639,l10n_bg_city.village,Brusnik,PER08-00,l10n_bg.S55871,l10n_bg.06286,,normal,base.bg
l10n_bg.06642,6642,l10n_bg_city.village,Branetsite,GAB05-09,l10n_bg.S14218,l10n_bg.14218,l10n_bg.22959,normal,base.bg
l10n_bg.06662,6662,l10n_bg_city.village,Brachkovtsi,VTR13-00,l10n_bg.S10447,l10n_bg.27190,,normal,base.bg
l10n_bg.06687,6687,l10n_bg_city.village,Brashlyan,BGS12-00,l10n_bg.S07079,l10n_bg.46663,,normal,base.bg
l10n_bg.06793,6793,l10n_bg_city.village,Bryastovo,DOB03-03,l10n_bg.S72624,l10n_bg.02508,l10n_bg.18160,normal,base.bg
l10n_bg.06817,6817,l10n_bg_city.village,Bubino,HKV11-00,l10n_bg.S77195,l10n_bg.32024,,normal,base.bg
l10n_bg.06851,6851,l10n_bg_city.village,Buzyakovtsi,SFO20-00,l10n_bg.S68134,l10n_bg.32901,,normal,base.bg
l10n_bg.06919,6919,l10n_bg_city.village,Bukak,TGV02-00,l10n_bg.S73626,l10n_bg.00518,,normal,base.bg
l10n_bg.06923,6923,l10n_bg_city.village,Bukata,SML31-00,l10n_bg.S67653,l10n_bg.67653,,normal,base.bg
l10n_bg.02988,2988,l10n_bg_city.village,Bukatsite,SML31-00,l10n_bg.S67653,l10n_bg.67653,,normal,base.bg
l10n_bg.06940,6940,l10n_bg_city.village,Bukovets,VTR04-00,l10n_bg.S10447,l10n_bg.10447,,normal,base.bg
l10n_bg.06985,6985,l10n_bg_city.village,Bukovets,SFO43-00,l10n_bg.S68134,l10n_bg.65869,,normal,base.bg
l10n_bg.07020,7020,l10n_bg_city.village,Bukorovtsi,SFO09-00,l10n_bg.S68134,l10n_bg.15309,,normal,base.bg
l10n_bg.07048,7048,l10n_bg_city.village,Bunovo,KNL29-00,l10n_bg.S41112,l10n_bg.41112,,normal,base.bg
l10n_bg.07096,7096,l10n_bg_city.village,Busintsi,PER51-00,l10n_bg.S55871,l10n_bg.73273,,normal,base.bg
l10n_bg.07137,7137,l10n_bg_city.village,Butrointsi,PER51-00,l10n_bg.S55871,l10n_bg.73273,,normal,base.bg
l10n_bg.07168,7168,l10n_bg_city.village,Buchino,BLG03-00,l10n_bg.S04279,l10n_bg.04279,,normal,base.bg
l10n_bg.07185,7185,l10n_bg_city.village,Buchukovtsi,GAB12-02,l10n_bg.S14218,l10n_bg.23947,l10n_bg.12677,normal,base.bg
l10n_bg.07209,7209,l10n_bg_city.village,Bazovets,MON11-00,l10n_bg.S48489,l10n_bg.12543,,normal,base.bg
l10n_bg.07226,7226,l10n_bg_city.village,Bazovitsa,KNL50-00,l10n_bg.S41112,l10n_bg.73047,,normal,base.bg
l10n_bg.07288,7288,l10n_bg_city.village,Balgarene,SZR27-00,l10n_bg.S68850,l10n_bg.61460,,normal,base.bg
l10n_bg.07291,7291,l10n_bg_city.village,Balgari,BGS13-00,l10n_bg.S07079,l10n_bg.48619,,normal,base.bg
l10n_bg.07329,7329,l10n_bg_city.village,Balgarka,SLS31-00,l10n_bg.S66425,l10n_bg.66425,,normal,base.bg
l10n_bg.07380,7380,l10n_bg_city.village,Banzareto,SZR22-00,l10n_bg.S68850,l10n_bg.49494,,normal,base.bg
l10n_bg.07394,7394,l10n_bg_city.village,Bardarevo,VAR13-00,l10n_bg.S10135,l10n_bg.21912,,normal,base.bg
l10n_bg.07404,7404,l10n_bg_city.village,Bardarite,GAB35-04,l10n_bg.S14218,l10n_bg.73403,l10n_bg.56719,normal,base.bg
l10n_bg.07421,7421,l10n_bg_city.village,Bardeni,GAB35-00,l10n_bg.S14218,l10n_bg.73403,,normal,base.bg
l10n_bg.07435,7435,l10n_bg_city.village,Bardo,SFO20-00,l10n_bg.S68134,l10n_bg.32901,,normal,base.bg
l10n_bg.07541,7541,l10n_bg_city.village,Barlozhnitsa,SFO45-00,l10n_bg.S68134,l10n_bg.67372,,normal,base.bg
l10n_bg.07555,7555,l10n_bg_city.village,Barlya,SFO09-00,l10n_bg.S68134,l10n_bg.15309,,normal,base.bg
l10n_bg.07627,7627,l10n_bg_city.village,Byala voda,BGS12-00,l10n_bg.S07079,l10n_bg.46663,,normal,base.bg
l10n_bg.07795,7795,l10n_bg_city.village,Byalkovo,GAB05-00,l10n_bg.S14218,l10n_bg.14218,,normal,base.bg
l10n_bg.07805,7805,l10n_bg_city.village,Byalkovtsi,VTR13-01,l10n_bg.S10447,l10n_bg.27190,l10n_bg.03054,normal,base.bg
l10n_bg.13069,13069,l10n_bg_city.village,Valevtsi,GAB29-00,l10n_bg.S14218,l10n_bg.65927,,normal,base.bg
l10n_bg.10063,10063,l10n_bg_city.village,Valeto,VTR13-00,l10n_bg.S10447,l10n_bg.27190,,normal,base.bg
l10n_bg.10080,10080,l10n_bg_city.village,Varana,PVN16-00,l10n_bg.S56722,l10n_bg.43236,,normal,base.bg
l10n_bg.10152,10152,l10n_bg_city.village,Varnik,HKV28-00,l10n_bg.S77195,l10n_bg.65677,,normal,base.bg
l10n_bg.10166,10166,l10n_bg_city.village,Varovnik,BGS06-00,l10n_bg.S07079,l10n_bg.17974,,normal,base.bg
l10n_bg.10210,10210,l10n_bg_city.village,Vasil Levski,SLS01-00,l10n_bg.S66425,l10n_bg.00415,,normal,base.bg
l10n_bg.10269,10269,l10n_bg_city.village,Vasilovtsi,SFO16-00,l10n_bg.S68134,l10n_bg.23409,,normal,base.bg
l10n_bg.10286,10286,l10n_bg_city.village,Vaskovo,HKV17-00,l10n_bg.S77195,l10n_bg.44570,,normal,base.bg
l10n_bg.10313,10313,l10n_bg_city.village,Vedrovo,BGS23-00,l10n_bg.S07079,l10n_bg.70247,,normal,base.bg
l10n_bg.10330,10330,l10n_bg_city.village,Vekilski,SHU21-00,l10n_bg.S83510,l10n_bg.51651,,normal,base.bg
l10n_bg.10344,10344,l10n_bg_city.village,Velentsi,GAB35-00,l10n_bg.S14218,l10n_bg.73403,,normal,base.bg
l10n_bg.10361,10361,l10n_bg_city.village,Velika,BGS13-00,l10n_bg.S07079,l10n_bg.48619,,normal,base.bg
l10n_bg.10375,10375,l10n_bg_city.village,Velikan,HKV09-00,l10n_bg.S77195,l10n_bg.21052,,normal,base.bg
l10n_bg.10416,10416,l10n_bg_city.village,Velikovo,SZR07-00,l10n_bg.S68850,l10n_bg.18280,,normal,base.bg
l10n_bg.10422,10422,l10n_bg_city.village,Velikovo,DOB12-00,l10n_bg.S72624,l10n_bg.14711,,normal,base.bg
l10n_bg.10433,10433,l10n_bg_city.village,Velikovtsi,TGV02-00,l10n_bg.S73626,l10n_bg.00518,,normal,base.bg
l10n_bg.10478,10478,l10n_bg_city.village,Velinovo,PER51-00,l10n_bg.S55871,l10n_bg.73273,,normal,base.bg
l10n_bg.10519,10519,l10n_bg_city.village,Velkovo,GAB35-00,l10n_bg.S14218,l10n_bg.73403,,normal,base.bg
l10n_bg.10522,10522,l10n_bg_city.village,Velkovtsi,VTR13-00,l10n_bg.S10447,l10n_bg.27190,,normal,base.bg
l10n_bg.10536,10536,l10n_bg_city.village,Velkovtsi,GAB05-00,l10n_bg.S14218,l10n_bg.14218,,normal,base.bg
l10n_bg.10553,10553,l10n_bg_city.village,Velchevo,VTR04-00,l10n_bg.S10447,l10n_bg.10447,,normal,base.bg
l10n_bg.10570,10570,l10n_bg_city.village,Velchovtsi,GAB35-00,l10n_bg.S14218,l10n_bg.73403,,normal,base.bg
l10n_bg.10584,10584,l10n_bg_city.village,Velyovo,TGV02-00,l10n_bg.S73626,l10n_bg.00518,,normal,base.bg
l10n_bg.10598,10598,l10n_bg_city.village,Velyuvtsi,VTR13-00,l10n_bg.S10447,l10n_bg.27190,,normal,base.bg
l10n_bg.10608,10608,l10n_bg_city.village,Velyushtets,BLG49-00,l10n_bg.S04279,l10n_bg.69969,,normal,base.bg
l10n_bg.10639,10639,l10n_bg_city.village,Venets,SZR23-00,l10n_bg.S68850,l10n_bg.53576,,normal,base.bg
l10n_bg.10656,10656,l10n_bg_city.village,Venkovets,SFO20-00,l10n_bg.S68134,l10n_bg.32901,,normal,base.bg
l10n_bg.10745,10745,l10n_bg_city.village,Veselina,VTR13-00,l10n_bg.S10447,l10n_bg.27190,,normal,base.bg
l10n_bg.10817,10817,l10n_bg_city.village,Vetren,KNL31-00,l10n_bg.S41112,l10n_bg.51216,,normal,base.bg
l10n_bg.10879,10879,l10n_bg_city.village,Vetrintsi,VTR04-00,l10n_bg.S10447,l10n_bg.10447,,normal,base.bg
l10n_bg.10896,10896,l10n_bg_city.village,Vetrovo,GAB05-00,l10n_bg.S14218,l10n_bg.14218,,normal,base.bg
l10n_bg.10906,10906,l10n_bg_city.village,Vetrushka,HKV11-04,l10n_bg.S77195,l10n_bg.32024,l10n_bg.18054,normal,base.bg
l10n_bg.10937,10937,l10n_bg_city.village,Veshtitsa,VID01-00,l10n_bg.S10971,l10n_bg.03616,,normal,base.bg
l10n_bg.10954,10954,l10n_bg_city.village,Viden,SZR24-00,l10n_bg.S68850,l10n_bg.55021,,normal,base.bg
l10n_bg.10985,10985,l10n_bg_city.village,Vidintsi,JAM25-00,l10n_bg.S87374,l10n_bg.87374,,normal,base.bg
l10n_bg.10999,10999,l10n_bg_city.village,Vidlitsa,MON14-00,l10n_bg.S48489,l10n_bg.14773,,normal,base.bg
l10n_bg.11017,11017,l10n_bg_city.village,Vidrar,PER51-00,l10n_bg.S55871,l10n_bg.73273,,normal,base.bg
l10n_bg.11034,11034,l10n_bg_city.village,Vidritsa,PER08-00,l10n_bg.S55871,l10n_bg.06286,,normal,base.bg
l10n_bg.11051,11051,l10n_bg_city.village,Vizitsa,BGS12-00,l10n_bg.S07079,l10n_bg.46663,,normal,base.bg
l10n_bg.11065,11065,l10n_bg_city.village,Vilare,VTR04-00,l10n_bg.S10447,l10n_bg.10447,,normal,base.bg
l10n_bg.11168,11168,l10n_bg_city.village,Vinogradi,BLG40-00,l10n_bg.S04279,l10n_bg.65334,,normal,base.bg
l10n_bg.11199,11199,l10n_bg_city.village,Vis,HKV11-04,l10n_bg.S77195,l10n_bg.32024,l10n_bg.18054,normal,base.bg
l10n_bg.11209,11209,l10n_bg_city.village,Viskyar,PER32-00,l10n_bg.S55871,l10n_bg.55871,,normal,base.bg
l10n_bg.11226,11226,l10n_bg_city.village,Visoka,KRZ16-22,l10n_bg.S40909,l10n_bg.40909,l10n_bg.51442,normal,base.bg
l10n_bg.11232,11232,l10n_bg_city.village,Visoka mogila,KNL05-00,l10n_bg.S41112,l10n_bg.04532,,normal,base.bg
l10n_bg.11260,11260,l10n_bg_city.village,Visokite,SML16-00,l10n_bg.S67653,l10n_bg.46045,,normal,base.bg
l10n_bg.11274,11274,l10n_bg_city.village,Visokovtsi,VTR13-00,l10n_bg.S10447,l10n_bg.27190,,normal,base.bg
l10n_bg.11315,11315,l10n_bg_city.village,Vihren,BLG40-00,l10n_bg.S04279,l10n_bg.65334,,normal,base.bg
l10n_bg.11329,11329,l10n_bg_city.village,Vichovo,DOB12-00,l10n_bg.S72624,l10n_bg.14711,,normal,base.bg
l10n_bg.11332,11332,l10n_bg_city.village,Vishan,SFO16-00,l10n_bg.S68134,l10n_bg.23409,,normal,base.bg
l10n_bg.11358,11358,l10n_bg_city.village,Vishlene,BLG33-00,l10n_bg.S04279,l10n_bg.56126,,normal,base.bg
l10n_bg.11435,11435,l10n_bg_city.village,Vladimirovo,HKV32-08,l10n_bg.S77195,l10n_bg.72761,l10n_bg.53895,normal,base.bg
l10n_bg.11483,11483,l10n_bg_city.village,Vladislavtsi,SFO16-00,l10n_bg.S68134,l10n_bg.23409,,normal,base.bg
l10n_bg.11497,11497,l10n_bg_city.village,Vladichentsi,VID16-00,l10n_bg.S10971,l10n_bg.21097,,normal,base.bg
l10n_bg.11507,11507,l10n_bg_city.village,Vladovtsi,GAB35-00,l10n_bg.S14218,l10n_bg.73403,,normal,base.bg
l10n_bg.11524,11524,l10n_bg_city.village,Vlaychovtsi,GAB05-00,l10n_bg.S14218,l10n_bg.14218,,normal,base.bg
l10n_bg.11541,11541,l10n_bg_city.village,Vlasatili,GAB35-00,l10n_bg.S14218,l10n_bg.73403,,normal,base.bg
l10n_bg.11569,11569,l10n_bg_city.village,Vlahi,BLG28-00,l10n_bg.S04279,l10n_bg.14492,,normal,base.bg
l10n_bg.11586,11586,l10n_bg_city.village,Vlahovtsi,GAB05-00,l10n_bg.S14218,l10n_bg.14218,,normal,base.bg
l10n_bg.11604,11604,l10n_bg_city.village,Vodata,SML31-00,l10n_bg.S67653,l10n_bg.67653,,normal,base.bg
l10n_bg.11675,11675,l10n_bg_city.village,Vodenicharovo,SZR31-00,l10n_bg.S68850,l10n_bg.68850,,normal,base.bg
l10n_bg.11720,11720,l10n_bg_city.village,Vodna,VID15-00,l10n_bg.S10971,l10n_bg.17645,,normal,base.bg
l10n_bg.11733,11733,l10n_bg_city.village,Vodni pad,SML09-13,l10n_bg.S67653,l10n_bg.20465,l10n_bg.73105,normal,base.bg
l10n_bg.11750,11750,l10n_bg_city.village,Vodno,VTR31-00,l10n_bg.S10447,l10n_bg.69633,,normal,base.bg
l10n_bg.11898,11898,l10n_bg_city.village,Voynezha,VTR04-00,l10n_bg.S10447,l10n_bg.10447,,normal,base.bg
l10n_bg.11911,11911,l10n_bg_city.village,Voynikovo,DOB27-20,l10n_bg.S72624,l10n_bg.72271,l10n_bg.57265,normal,base.bg
l10n_bg.11925,11925,l10n_bg_city.village,Voynitsa,VID09-00,l10n_bg.S10971,l10n_bg.10971,,normal,base.bg
l10n_bg.11939,11939,l10n_bg_city.village,Voynitsi,MON29-00,l10n_bg.S48489,l10n_bg.48489,,normal,base.bg
l10n_bg.11956,11956,l10n_bg_city.village,Voynitsite,GAB35-00,l10n_bg.S14218,l10n_bg.73403,,normal,base.bg
l10n_bg.11960,11960,l10n_bg_city.village,Voynishka,GAB29-00,l10n_bg.S14218,l10n_bg.65927,,normal,base.bg
l10n_bg.11987,11987,l10n_bg_city.village,Voynovo,KRZ35-00,l10n_bg.S40909,l10n_bg.81236,,normal,base.bg
l10n_bg.12036,12036,l10n_bg_city.village,Volno,BLG33-00,l10n_bg.S04279,l10n_bg.56126,,normal,base.bg
l10n_bg.12042,12042,l10n_bg_city.village,Volovarovo,SZR36-11,l10n_bg.S68850,l10n_bg.81414,l10n_bg.65810,normal,base.bg
l10n_bg.12111,12111,l10n_bg_city.village,Vrabtsite,GAB05-00,l10n_bg.S14218,l10n_bg.14218,,normal,base.bg
l10n_bg.12139,12139,l10n_bg_city.village,Vrabcha,PER51-00,l10n_bg.S55871,l10n_bg.73273,,normal,base.bg
l10n_bg.12142,12142,l10n_bg_city.village,Vrakupovitsa,BLG49-00,l10n_bg.S04279,l10n_bg.69969,,normal,base.bg
l10n_bg.12187,12187,l10n_bg_city.village,Vranintsi,SML16-00,l10n_bg.S67653,l10n_bg.46045,,normal,base.bg
