id,l10n_bg_ecattu,l10n_bg_type_settlement_id/id,name,l10n_bg_code,state_id/id,l10n_bg_municipality_id/id,l10n_bg_city_hall_id/id,l10n_bg_structure_type,country_id/id
l10n_bg.24298,24298,l10n_bg_city.village,Дъбова махала,MON07-00,l10n_bg.S48489,l10n_bg.06570,,normal,base.bg
l10n_bg.24311,24311,l10n_bg_city.village,Дъбовец,HKV17-00,l10n_bg.S77195,l10n_bg.44570,,normal,base.bg
l10n_bg.83137,83137,l10n_bg_city.village,Дъбовица,BGS23-00,l10n_bg.S07079,l10n_bg.70247,,normal,base.bg
l10n_bg.24356,24356,l10n_bg_city.village,Дъбово,JAM03-00,l10n_bg.S87374,l10n_bg.05284,,normal,base.bg
l10n_bg.24373,24373,l10n_bg_city.village,Дъбрава,LOV18-00,l10n_bg.S43952,l10n_bg.43952,,normal,base.bg
l10n_bg.24390,24390,l10n_bg_city.village,Дъбравата,LOV38-00,l10n_bg.S43952,l10n_bg.87014,,normal,base.bg
l10n_bg.24428,24428,l10n_bg_city.village,Дъбравица,TGV02-00,l10n_bg.S73626,l10n_bg.00518,,normal,base.bg
l10n_bg.24431,24431,l10n_bg_city.village,Дъбравка,VID01-00,l10n_bg.S10971,l10n_bg.03616,,normal,base.bg
l10n_bg.24517,24517,l10n_bg_city.village,Дълга лука,PER51-00,l10n_bg.S55871,l10n_bg.73273,,normal,base.bg
l10n_bg.24548,24548,l10n_bg_city.village,Дълги припек,VTR14-10,l10n_bg.S10447,l10n_bg.30962,l10n_bg.68494,normal,base.bg
l10n_bg.24579,24579,l10n_bg_city.village,Дълго поле,VID16-00,l10n_bg.S10971,l10n_bg.21097,,normal,base.bg
l10n_bg.24596,24596,l10n_bg_city.village,Дънгово,KRZ16-06,l10n_bg.S40909,l10n_bg.40909,l10n_bg.12053,normal,base.bg
l10n_bg.24606,24606,l10n_bg_city.village,Дървари,GAB35-00,l10n_bg.S14218,l10n_bg.73403,,normal,base.bg
l10n_bg.24623,24623,l10n_bg_city.village,Държава,SZR36-00,l10n_bg.S68850,l10n_bg.81414,,normal,base.bg
l10n_bg.24637,24637,l10n_bg_city.village,Държавен,SZR22-00,l10n_bg.S68850,l10n_bg.49494,,normal,base.bg
l10n_bg.24640,24640,l10n_bg_city.village,Държаница,VID16-00,l10n_bg.S10971,l10n_bg.21097,,normal,base.bg
l10n_bg.24654,24654,l10n_bg_city.village,Дърлевци,VTR13-00,l10n_bg.S10447,l10n_bg.27190,,normal,base.bg
l10n_bg.24671,24671,l10n_bg_city.village,Дъскарите,GAB35-00,l10n_bg.S14218,l10n_bg.73403,,normal,base.bg
l10n_bg.24757,24757,l10n_bg_city.village,Дюля,BGS18-24,l10n_bg.S07079,l10n_bg.63224,l10n_bg.63375,normal,base.bg
l10n_bg.27019,27019,l10n_bg_city.village,Евлогиево,PVN21-00,l10n_bg.S56722,l10n_bg.51723,,normal,base.bg
l10n_bg.27022,27022,l10n_bg_city.village,Евренозово,BGS12-07,l10n_bg.S07079,l10n_bg.46663,l10n_bg.30483,normal,base.bg
l10n_bg.27084,27084,l10n_bg_city.village,Ездимирци,PER51-00,l10n_bg.S55871,l10n_bg.73273,,normal,base.bg
l10n_bg.27108,27108,l10n_bg_city.village,Езерец,DOB29-00,l10n_bg.S72624,l10n_bg.83017,,normal,base.bg
l10n_bg.27677,27677,l10n_bg_city.village,Езерото,GAB05-27,l10n_bg.S14218,l10n_bg.14218,l10n_bg.81904,normal,base.bg
l10n_bg.27228,27228,l10n_bg_city.village,Еленов дол,SFO43-00,l10n_bg.S68134,l10n_bg.65869,,normal,base.bg
l10n_bg.27276,27276,l10n_bg_city.village,Еленците,GAB12-00,l10n_bg.S14218,l10n_bg.23947,,normal,base.bg
l10n_bg.27334,27334,l10n_bg_city.village,Елов дол,SFO07-00,l10n_bg.S68134,l10n_bg.05815,,normal,base.bg
l10n_bg.27320,27320,l10n_bg_city.village,Еловдол,PER19-00,l10n_bg.S55871,l10n_bg.30778,,normal,base.bg
l10n_bg.27348,27348,l10n_bg_city.village,Еловица,MON14-00,l10n_bg.S48489,l10n_bg.14773,,normal,base.bg
l10n_bg.27351,27351,l10n_bg_city.village,Еловица,PER51-00,l10n_bg.S55871,l10n_bg.73273,,normal,base.bg
l10n_bg.27379,27379,l10n_bg_city.village,Елхово,SZR31-00,l10n_bg.S68850,l10n_bg.68850,,normal,base.bg
l10n_bg.27415,27415,l10n_bg_city.village,Ельово,SML31-00,l10n_bg.S67653,l10n_bg.67653,,normal,base.bg
l10n_bg.27423,27423,l10n_bg_city.village,Емен,VTR04-00,l10n_bg.S10447,l10n_bg.10447,,normal,base.bg
l10n_bg.27454,27454,l10n_bg_city.village,Емона,BGS15-00,l10n_bg.S07079,l10n_bg.51500,,normal,base.bg
l10n_bg.27485,27485,l10n_bg_city.village,Енев рът,GAB29-00,l10n_bg.S14218,l10n_bg.65927,,normal,base.bg
l10n_bg.27526,27526,l10n_bg_city.village,Енчовци,GAB35-04,l10n_bg.S14218,l10n_bg.73403,l10n_bg.56719,normal,base.bg
l10n_bg.27574,27574,l10n_bg_city.village,Еремия,KNL31-00,l10n_bg.S41112,l10n_bg.51216,,normal,base.bg
l10n_bg.27601,27601,l10n_bg_city.village,Ерул,PER51-00,l10n_bg.S55871,l10n_bg.73273,,normal,base.bg
l10n_bg.27615,27615,l10n_bg_city.village,Есен,BGS23-00,l10n_bg.S07079,l10n_bg.70247,,normal,base.bg
l10n_bg.27663,27663,l10n_bg_city.village,Ефрем,HKV18-00,l10n_bg.S77195,l10n_bg.46084,,normal,base.bg
l10n_bg.29012,29012,l10n_bg_city.village,Жабляно,PER19-00,l10n_bg.S55871,l10n_bg.30778,,normal,base.bg
l10n_bg.29060,29060,l10n_bg_city.village,Жедна,PER36-00,l10n_bg.S55871,l10n_bg.61577,,normal,base.bg
l10n_bg.29074,29074,l10n_bg_city.village,Железари,HKV11-10,l10n_bg.S77195,l10n_bg.32024,l10n_bg.38248,normal,base.bg
l10n_bg.29091,29091,l10n_bg_city.village,Железарци,VTR31-10,l10n_bg.S10447,l10n_bg.69633,l10n_bg.36782,normal,base.bg
l10n_bg.29129,29129,l10n_bg_city.village,Железник,BGS09-00,l10n_bg.S07079,l10n_bg.36525,,normal,base.bg
l10n_bg.29177,29177,l10n_bg_city.village,Желъд,SHU25-00,l10n_bg.S83510,l10n_bg.67708,,normal,base.bg
l10n_bg.29252,29252,l10n_bg_city.village,Женда,KRZ35-00,l10n_bg.S40909,l10n_bg.81236,,normal,base.bg
l10n_bg.29266,29266,l10n_bg_city.village,Жеравино,KNL29-00,l10n_bg.S41112,l10n_bg.41112,,normal,base.bg
l10n_bg.29297,29297,l10n_bg_city.village,Жерговец,SZR37-00,l10n_bg.S68850,l10n_bg.18157,,normal,base.bg
l10n_bg.29310,29310,l10n_bg_city.village,Жернов,PVN21-00,l10n_bg.S56722,l10n_bg.51723,,normal,base.bg
l10n_bg.29324,29324,l10n_bg_city.village,Живко,GAB05-00,l10n_bg.S14218,l10n_bg.14218,,normal,base.bg
l10n_bg.29413,29413,l10n_bg_city.village,Житарник,KRZ16-06,l10n_bg.S40909,l10n_bg.40909,l10n_bg.12053,normal,base.bg
l10n_bg.29622,29622,l10n_bg_city.village,Житуша,PER36-00,l10n_bg.S55871,l10n_bg.61577,,normal,base.bg
l10n_bg.29522,29522,l10n_bg_city.village,Жребичко,PAZ06-00,l10n_bg.S55155,l10n_bg.06207,,normal,base.bg
l10n_bg.29564,29564,l10n_bg_city.village,Жълти рид,KRZ08-05,l10n_bg.S40909,l10n_bg.20746,l10n_bg.24195,normal,base.bg
l10n_bg.29619,29619,l10n_bg_city.village,Жълтика,KRZ08-22,l10n_bg.S40909,l10n_bg.20746,l10n_bg.84019,normal,base.bg
l10n_bg.29595,29595,l10n_bg_city.village,Жълтопоп,SZR37-00,l10n_bg.S68850,l10n_bg.18157,,normal,base.bg
l10n_bg.30017,30017,l10n_bg_city.village,Забел,PER51-00,l10n_bg.S55871,l10n_bg.73273,,normal,base.bg
l10n_bg.30020,30020,l10n_bg_city.village,Заберново,BGS12-00,l10n_bg.S07079,l10n_bg.46663,,normal,base.bg
l10n_bg.30048,30048,l10n_bg_city.village,Завала,PER08-00,l10n_bg.S55871,l10n_bg.06286,,normal,base.bg
l10n_bg.30051,30051,l10n_bg_city.village,Завет,BGS23-00,l10n_bg.S07079,l10n_bg.70247,,normal,base.bg
l10n_bg.30079,30079,l10n_bg_city.village,Заветно,TGV24-00,l10n_bg.S73626,l10n_bg.57649,,normal,base.bg
l10n_bg.30082,30082,l10n_bg_city.village,Завидовци,SFO43-00,l10n_bg.S68134,l10n_bg.65869,,normal,base.bg
l10n_bg.30226,30226,l10n_bg_city.village,Заевите,SML31-00,l10n_bg.S67653,l10n_bg.67653,,normal,base.bg
l10n_bg.30257,30257,l10n_bg_city.village,Зайчари,SLV20-00,l10n_bg.S67338,l10n_bg.67338,,normal,base.bg
l10n_bg.30329,30329,l10n_bg_city.village,Заноге,SFO43-00,l10n_bg.S68134,l10n_bg.65869,,normal,base.bg
l10n_bg.30394,30394,l10n_bg_city.village,Захари Стояново,DOB29-00,l10n_bg.S72624,l10n_bg.83017,,normal,base.bg
l10n_bg.30418,30418,l10n_bg_city.village,Зая,GAB12-00,l10n_bg.S14218,l10n_bg.23947,,normal,base.bg
l10n_bg.30435,30435,l10n_bg_city.village,Звезда,BGS18-24,l10n_bg.S07079,l10n_bg.63224,l10n_bg.63375,normal,base.bg
l10n_bg.30555,30555,l10n_bg_city.village,Звънец,VAR09-00,l10n_bg.S10135,l10n_bg.12574,,normal,base.bg
l10n_bg.30569,30569,l10n_bg_city.village,Звъника,KRZ16-03,l10n_bg.S40909,l10n_bg.40909,l10n_bg.05205,normal,base.bg
l10n_bg.30613,30613,l10n_bg_city.village,Згурово,KNL31-00,l10n_bg.S41112,l10n_bg.51216,,normal,base.bg
l10n_bg.31423,31423,l10n_bg_city.village,Здравец,PDV15-00,l10n_bg.S56784,l10n_bg.44478,,normal,base.bg
l10n_bg.30661,30661,l10n_bg_city.village,Здравковец,GAB05-00,l10n_bg.S14218,l10n_bg.14218,,normal,base.bg
l10n_bg.30716,30716,l10n_bg_city.village,Зелениград,PER51-00,l10n_bg.S55871,l10n_bg.73273,,normal,base.bg
l10n_bg.30721,30721,l10n_bg_city.village,Зеленик,VTR13-00,l10n_bg.S10447,l10n_bg.27190,,normal,base.bg
l10n_bg.30733,30733,l10n_bg_city.village,Зеленика,GAB35-00,l10n_bg.S14218,l10n_bg.73403,,normal,base.bg
l10n_bg.30764,30764,l10n_bg_city.village,Зелено дърво,GAB05-00,l10n_bg.S14218,l10n_bg.14218,,normal,base.bg
l10n_bg.30781,30781,l10n_bg_city.village,Земенци,DOB20-00,l10n_bg.S72624,l10n_bg.40097,,normal,base.bg
l10n_bg.30795,30795,l10n_bg_city.village,Землен,SZR27-00,l10n_bg.S68850,l10n_bg.61460,,normal,base.bg
l10n_bg.30836,30836,l10n_bg_city.village,Зидарци,PER32-00,l10n_bg.S55871,l10n_bg.55871,,normal,base.bg
l10n_bg.30884,30884,l10n_bg_city.village,Зимница,DOB20-06,l10n_bg.S72624,l10n_bg.40097,l10n_bg.27656,normal,base.bg
l10n_bg.30911,30911,l10n_bg_city.village,Зиморница,KRZ15-10,l10n_bg.S40909,l10n_bg.39970,l10n_bg.17868,normal,base.bg
l10n_bg.14521,14521,l10n_bg_city.village,Златарица,BLG02-00,l10n_bg.S04279,l10n_bg.03504,,normal,base.bg
l10n_bg.30973,30973,l10n_bg_city.village,Златевци,GAB05-00,l10n_bg.S14218,l10n_bg.14218,,normal,base.bg
l10n_bg.31019,31019,l10n_bg_city.village,Златиница,JAM03-00,l10n_bg.S87374,l10n_bg.05284,,normal,base.bg
l10n_bg.31022,31022,l10n_bg_city.village,Златирът,SZR37-00,l10n_bg.S68850,l10n_bg.18157,,normal,base.bg
l10n_bg.31067,31067,l10n_bg_city.village,Златия,DOB15-00,l10n_bg.S72624,l10n_bg.72624,,normal,base.bg
l10n_bg.31070,31070,l10n_bg_city.village,Златна ливада,SZR36-00,l10n_bg.S68850,l10n_bg.81414,,normal,base.bg
l10n_bg.31139,31139,l10n_bg_city.village,Златолист,BLG40-00,l10n_bg.S04279,l10n_bg.65334,,normal,base.bg
l10n_bg.31187,31187,l10n_bg_city.village,Златуша,SFO06-00,l10n_bg.S68134,l10n_bg.05027,,normal,base.bg
l10n_bg.31200,31200,l10n_bg_city.village,Злогош,KNL50-00,l10n_bg.S41112,l10n_bg.73047,,normal,base.bg
l10n_bg.31285,31285,l10n_bg_city.village,Змиево,SML31-00,l10n_bg.S67653,l10n_bg.67653,,normal,base.bg
l10n_bg.31303,31303,l10n_bg_city.village,Зограф,DOB12-00,l10n_bg.S72624,l10n_bg.14711,,normal,base.bg
l10n_bg.31317,31317,l10n_bg_city.village,Зойчене,BLG33-00,l10n_bg.S04279,l10n_bg.56126,,normal,base.bg
l10n_bg.20910,20910,l10n_bg_city.village,Зорница,BLG40-00,l10n_bg.S04279,l10n_bg.65334,,normal,base.bg
l10n_bg.31334,31334,l10n_bg_city.village,Зорница,VAR02-00,l10n_bg.S10135,l10n_bg.00182,,normal,base.bg
l10n_bg.31348,31348,l10n_bg_city.village,Зорница,KRZ16-41,l10n_bg.S40909,l10n_bg.40909,l10n_bg.83315,normal,base.bg
l10n_bg.31351,31351,l10n_bg_city.village,Зорница,SML38-00,l10n_bg.S67653,l10n_bg.80371,,normal,base.bg
l10n_bg.32041,32041,l10n_bg_city.village,Иван Димов,GAB35-00,l10n_bg.S14218,l10n_bg.73403,,normal,base.bg
l10n_bg.32055,32055,l10n_bg_city.village,Иванивановци,VTR13-01,l10n_bg.S10447,l10n_bg.27190,l10n_bg.03054,normal,base.bg
l10n_bg.32069,32069,l10n_bg_city.village,Иванили,GAB05-00,l10n_bg.S14218,l10n_bg.14218,,normal,base.bg
l10n_bg.32072,32072,l10n_bg_city.village,Иванковци,GAB05-09,l10n_bg.S14218,l10n_bg.14218,l10n_bg.22959,normal,base.bg
l10n_bg.32086,32086,l10n_bg_city.village,Иваново,BLG33-00,l10n_bg.S04279,l10n_bg.56126,,normal,base.bg
l10n_bg.32929,32929,l10n_bg_city.village,Иваново,SML27-00,l10n_bg.S67653,l10n_bg.63207,,normal,base.bg
l10n_bg.32127,32127,l10n_bg_city.village,Ивановци,VTR04-00,l10n_bg.S10447,l10n_bg.10447,,normal,base.bg
l10n_bg.32130,32130,l10n_bg_city.village,Ивановци,VID09-00,l10n_bg.S10971,l10n_bg.10971,,normal,base.bg
l10n_bg.32144,32144,l10n_bg_city.village,Ивановци,KNL29-00,l10n_bg.S41112,l10n_bg.41112,,normal,base.bg
l10n_bg.32189,32189,l10n_bg_city.village,Иванча,TGV24-00,l10n_bg.S73626,l10n_bg.57649,,normal,base.bg
l10n_bg.32233,32233,l10n_bg_city.village,Иглика,GAB05-00,l10n_bg.S14218,l10n_bg.14218,,normal,base.bg
l10n_bg.32264,32264,l10n_bg_city.village,Иглика,JAM03-00,l10n_bg.S87374,l10n_bg.05284,,normal,base.bg
l10n_bg.32305,32305,l10n_bg_city.village,Игнатовци,VTR13-00,l10n_bg.S10447,l10n_bg.27190,,normal,base.bg
l10n_bg.32319,32319,l10n_bg_city.village,Игнатовци,GAB12-00,l10n_bg.S14218,l10n_bg.23947,,normal,base.bg
l10n_bg.32408,32408,l10n_bg_city.village,Извор,PDV26-00,l10n_bg.S56784,l10n_bg.56784,,normal,base.bg
l10n_bg.32411,32411,l10n_bg_city.village,Извор,SFO45-00,l10n_bg.S68134,l10n_bg.67372,,normal,base.bg
l10n_bg.32439,32439,l10n_bg_city.village,Извор махала,VID22-00,l10n_bg.S10971,l10n_bg.40525,,normal,base.bg
l10n_bg.32456,32456,l10n_bg_city.village,Изворово,SZR36-00,l10n_bg.S68850,l10n_bg.81414,,normal,base.bg
l10n_bg.32500,32500,l10n_bg_city.village,Изворче,LOV18-00,l10n_bg.S43952,l10n_bg.43952,,normal,base.bg
l10n_bg.32514,32514,l10n_bg_city.village,Изгрев,BGS13-00,l10n_bg.S07079,l10n_bg.48619,,normal,base.bg
l10n_bg.32528,32528,l10n_bg_city.village,Изгрев,VAR26-00,l10n_bg.S10135,l10n_bg.70175,,normal,base.bg
l10n_bg.32582,32582,l10n_bg_city.village,Източник,GAB05-00,l10n_bg.S14218,l10n_bg.14218,,normal,base.bg
l10n_bg.32617,32617,l10n_bg_city.village,Илевци,VTR04-00,l10n_bg.S10447,l10n_bg.10447,,normal,base.bg
l10n_bg.32648,32648,l10n_bg_city.village,Илинден,BLG52-00,l10n_bg.S04279,l10n_bg.77058,,normal,base.bg
l10n_bg.32651,32651,l10n_bg_city.village,Илинден,SFO56-00,l10n_bg.S68134,l10n_bg.48324,,normal,base.bg
l10n_bg.32679,32679,l10n_bg_city.village,Илиница,KRZ16-00,l10n_bg.S40909,l10n_bg.40909,,normal,base.bg
l10n_bg.32682,32682,l10n_bg_city.village,Илиювци,VTR13-00,l10n_bg.S10447,l10n_bg.27190,,normal,base.bg
l10n_bg.32696,32696,l10n_bg_city.village,Илия,KNL31-00,l10n_bg.S41112,l10n_bg.51216,,normal,base.bg
l10n_bg.32768,32768,l10n_bg_city.village,Иречек,DOB17-00,l10n_bg.S72624,l10n_bg.35064,,normal,base.bg
l10n_bg.32785,32785,l10n_bg_city.village,Иринеци,GAB35-00,l10n_bg.S14218,l10n_bg.73403,,normal,base.bg
l10n_bg.32799,32799,l10n_bg_city.village,Ирник,SLS32-03,l10n_bg.S66425,l10n_bg.66665,l10n_bg.21693,normal,base.bg
l10n_bg.32812,32812,l10n_bg_city.village,Искра,GAB12-02,l10n_bg.S14218,l10n_bg.23947,l10n_bg.12677,normal,base.bg
l10n_bg.32860,32860,l10n_bg_city.village,Искър,VAR09-00,l10n_bg.S10135,l10n_bg.12574,,normal,base.bg
l10n_bg.32891,32891,l10n_bg_city.village,Исьовци,SML31-18,l10n_bg.S67653,l10n_bg.67653,l10n_bg.48814,normal,base.bg
l10n_bg.34062,34062,l10n_bg_city.village,Йововци,GAB35-04,l10n_bg.S14218,l10n_bg.73403,l10n_bg.56719,normal,base.bg
l10n_bg.34076,34076,l10n_bg_city.village,Йовчевци,VTR04-09,l10n_bg.S10447,l10n_bg.10447,l10n_bg.12098,normal,base.bg
l10n_bg.37945,37945,l10n_bg_city.village,Кокорово,SML31-00,l10n_bg.S67653,l10n_bg.67653,,normal,base.bg
l10n_bg.35078,35078,l10n_bg_city.village,Кавлак,VTR31-00,l10n_bg.S10447,l10n_bg.69633,,normal,base.bg
l10n_bg.35119,35119,l10n_bg_city.village,Кадровица,KNL31-00,l10n_bg.S41112,l10n_bg.51216,,normal,base.bg
l10n_bg.35143,35143,l10n_bg_city.village,Казак,HKV11-04,l10n_bg.S77195,l10n_bg.32024,l10n_bg.18054,normal,base.bg
l10n_bg.35153,35153,l10n_bg_city.village,Казанка,SZR31-00,l10n_bg.S68850,l10n_bg.68850,,normal,base.bg
l10n_bg.35225,35225,l10n_bg_city.village,Казимир,SLS31-00,l10n_bg.S66425,l10n_bg.66425,,normal,base.bg
l10n_bg.35269,35269,l10n_bg_city.village,Калайджиево,KRZ15-38,l10n_bg.S40909,l10n_bg.39970,l10n_bg.66545,normal,base.bg
l10n_bg.35314,35314,l10n_bg_city.village,Кален,VRC27-00,l10n_bg.S12259,l10n_bg.47714,,normal,base.bg
l10n_bg.35345,35345,l10n_bg_city.village,Каленовци,SFO09-00,l10n_bg.S68134,l10n_bg.15309,,normal,base.bg
l10n_bg.35384,35384,l10n_bg_city.village,Калина,VID06-00,l10n_bg.S10971,l10n_bg.06224,,normal,base.bg
l10n_bg.35393,35393,l10n_bg_city.village,Калина,DOB12-00,l10n_bg.S72624,l10n_bg.14711,,normal,base.bg
l10n_bg.35448,35448,l10n_bg_city.village,Калнище,TGV02-00,l10n_bg.S73626,l10n_bg.00518,,normal,base.bg
l10n_bg.35451,35451,l10n_bg_city.village,Калово,BGS12-00,l10n_bg.S07079,l10n_bg.46663,,normal,base.bg
l10n_bg.35465,35465,l10n_bg_city.village,Каломен,GAB12-00,l10n_bg.S14218,l10n_bg.23947,,normal,base.bg
l10n_bg.35482,35482,l10n_bg_city.village,Калотинци,PER19-00,l10n_bg.S55871,l10n_bg.30778,,normal,base.bg
l10n_bg.35626,35626,l10n_bg_city.village,Калчовци,GAB05-00,l10n_bg.S14218,l10n_bg.14218,,normal,base.bg
l10n_bg.35630,35630,l10n_bg_city.village,Камбелевци,SFO16-00,l10n_bg.S68134,l10n_bg.23409,,normal,base.bg
l10n_bg.35746,35746,l10n_bg_city.village,Камен бряг,DOB17-00,l10n_bg.S72624,l10n_bg.35064,,normal,base.bg
l10n_bg.35756,35756,l10n_bg_city.village,Камен връх,JAM03-00,l10n_bg.S87374,l10n_bg.05284,,normal,base.bg
l10n_bg.35804,35804,l10n_bg_city.village,Каменик,KNL05-00,l10n_bg.S41112,l10n_bg.04532,,normal,base.bg
l10n_bg.35821,35821,l10n_bg_city.village,Каменица,SFO56-00,l10n_bg.S68134,l10n_bg.48324,,normal,base.bg
l10n_bg.35835,35835,l10n_bg_city.village,Каменичка Скакавица,KNL29-00,l10n_bg.S41112,l10n_bg.41112,,normal,base.bg
l10n_bg.35866,35866,l10n_bg_city.village,Каменна река,HKV32-00,l10n_bg.S77195,l10n_bg.72761,,normal,base.bg
l10n_bg.35938,35938,l10n_bg_city.village,Каменци,SLS15-10,l10n_bg.S66425,l10n_bg.35242,l10n_bg.68357,normal,base.bg
l10n_bg.35972,35972,l10n_bg_city.village,Каменяне,KRZ08-11,l10n_bg.S40909,l10n_bg.20746,l10n_bg.56589,normal,base.bg
l10n_bg.35986,35986,l10n_bg_city.village,Камещица,GAB05-07,l10n_bg.S14218,l10n_bg.14218,l10n_bg.18215,normal,base.bg
l10n_bg.35997,35997,l10n_bg_city.village,Камилски дол,HKV11-00,l10n_bg.S77195,l10n_bg.32024,,normal,base.bg
l10n_bg.36049,36049,l10n_bg_city.village,Каниц,VID03-04,l10n_bg.S10971,l10n_bg.05195,l10n_bg.61039,normal,base.bg
l10n_bg.36052,36052,l10n_bg_city.village,Кантари,VTR13-00,l10n_bg.S10447,l10n_bg.27190,,normal,base.bg
l10n_bg.36333,36333,l10n_bg_city.village,Кара Михал,RAZ29-00,l10n_bg.S61710,l10n_bg.65276,,normal,base.bg
l10n_bg.36261,36261,l10n_bg_city.village,Караиванца,GAB12-00,l10n_bg.S14218,l10n_bg.23947,,normal,base.bg
l10n_bg.36275,36275,l10n_bg_city.village,Караиванци,VTR13-00,l10n_bg.S10447,l10n_bg.27190,,normal,base.bg
l10n_bg.36292,36292,l10n_bg_city.village,Карали,GAB05-00,l10n_bg.S14218,l10n_bg.14218,,normal,base.bg
l10n_bg.36347,36347,l10n_bg_city.village,Карамичевци,GAB29-00,l10n_bg.S14218,l10n_bg.65927,,normal,base.bg
l10n_bg.36378,36378,l10n_bg_city.village,Карандили,VTR13-00,l10n_bg.S10447,l10n_bg.27190,,normal,base.bg
l10n_bg.36422,36422,l10n_bg_city.village,Караполци,SFO17-00,l10n_bg.S68134,l10n_bg.27303,,normal,base.bg
l10n_bg.36436,36436,l10n_bg_city.village,Караш,VRC32-00,l10n_bg.S12259,l10n_bg.62997,,normal,base.bg
l10n_bg.36453,36453,l10n_bg_city.village,Карвуна,DOB03-14,l10n_bg.S72624,l10n_bg.02508,l10n_bg.66250,normal,base.bg
l10n_bg.36508,36508,l10n_bg_city.village,Карловско,HKV11-16,l10n_bg.S77195,l10n_bg.32024,l10n_bg.56633,normal,base.bg
l10n_bg.36556,36556,l10n_bg_city.village,Касапско,SML16-00,l10n_bg.S67653,l10n_bg.46045,,normal,base.bg
l10n_bg.36566,36566,l10n_bg_city.village,Касилаг,PER36-00,l10n_bg.S55871,l10n_bg.61577,,normal,base.bg
l10n_bg.36600,36600,l10n_bg_city.village,Кастел,GAB29-00,l10n_bg.S14218,l10n_bg.65927,,normal,base.bg
l10n_bg.36614,36614,l10n_bg_city.village,Катерица,PVN27-00,l10n_bg.S56722,l10n_bg.57772,,normal,base.bg
l10n_bg.36628,36628,l10n_bg_city.village,Катранджии,GAB12-00,l10n_bg.S14218,l10n_bg.23947,,normal,base.bg
l10n_bg.36659,36659,l10n_bg_city.village,Катрище,KNL29-00,l10n_bg.S41112,l10n_bg.41112,,normal,base.bg
l10n_bg.36681,36681,l10n_bg_city.village,Катунище,SLV11-00,l10n_bg.S67338,l10n_bg.39030,,normal,base.bg
l10n_bg.36720,36720,l10n_bg_city.village,Кашенци,GAB35-00,l10n_bg.S14218,l10n_bg.73403,,normal,base.bg
l10n_bg.36734,36734,l10n_bg_city.village,Кашина,BLG40-00,l10n_bg.S04279,l10n_bg.65334,,normal,base.bg
l10n_bg.36751,36751,l10n_bg_city.village,Керека,GAB12-00,l10n_bg.S14218,l10n_bg.23947,,normal,base.bg
l10n_bg.36765,36765,l10n_bg_city.village,Керените,GAB35-00,l10n_bg.S14218,l10n_bg.73403,,normal,base.bg
l10n_bg.36796,36796,l10n_bg_city.village,Кестен,SML09-00,l10n_bg.S67653,l10n_bg.20465,,normal,base.bg
l10n_bg.36823,36823,l10n_bg_city.village,Киевци,GAB05-00,l10n_bg.S14218,l10n_bg.14218,,normal,base.bg
l10n_bg.36871,36871,l10n_bg_city.village,Киревци,VTR13-00,l10n_bg.S10447,l10n_bg.27190,,normal,base.bg
l10n_bg.36938,36938,l10n_bg_city.village,Кирово,BGS06-00,l10n_bg.S07079,l10n_bg.17974,,normal,base.bg
l10n_bg.36960,36960,l10n_bg_city.village,Киселица,KNL50-00,l10n_bg.S41112,l10n_bg.73047,,normal,base.bg
l10n_bg.36988,36988,l10n_bg_city.village,Киселковци,GAB35-04,l10n_bg.S14218,l10n_bg.73403,l10n_bg.56719,normal,base.bg
